sensor_type,device_type,timestamps,x,y,z
bmi160_gyroscope,smartphone,1497147986231,-0.5195855,-1.0168118,-0.095825195
bmi160_gyroscope,smartphone,1497147986233,-0.5451389,-1.0306532,-0.0915663
bmi160_gyroscope,smartphone,1497147986237,-0.55578613,-1.0327827,-0.100084096
bmi160_gyroscope,smartphone,1497147986239,-0.5611098,-1.058336,-0.100084096
bmi160_gyroscope,smartphone,1497147986241,-0.57282174,-1.0977309,-0.10860189
bmi160_gyroscope,smartphone,1497147986244,-0.5887926,-1.1690674,-0.1224433
bmi160_gyroscope,smartphone,1497147986246,-0.5919868,-1.2467923,-0.12883165
bmi160_gyroscope,smartphone,1497147986248,-0.5941162,-1.3543295,-0.13734944
bmi160_gyroscope,smartphone,1497147986251,-0.5887926,-1.4799669,-0.13947889
bmi160_gyroscope,smartphone,1497147986254,-0.571757,-1.6311578,-0.13522
bmi160_gyroscope,smartphone,1497147986257,-0.5355564,-1.7919312,-0.11818441
bmi160_gyroscope,smartphone,1497147986259,-0.51639134,-1.9718696,-0.10647244
bmi160_gyroscope,smartphone,1497147986262,-0.48232016,-2.159261,-0.06920709
bmi160_gyroscope,smartphone,1497147986264,-0.43334284,-2.3551705,-0.027682835
bmi160_gyroscope,smartphone,1497147986266,-0.37797716,-2.5702448,0.014906142
bmi160_gyroscope,smartphone,1497147986269,-0.32048205,-2.7842543,0.084113225
bmi160_gyroscope,smartphone,1497147986272,-0.2448866,-2.9790988,0.15012614
bmi160_gyroscope,smartphone,1497147986274,-0.17780897,-3.1824613,0.24808079
bmi160_gyroscope,smartphone,1497147986277,-0.093695745,-3.399665,0.33538818
bmi160_gyroscope,smartphone,1497147986279,0.0063883467,-3.5955744,0.4493137
bmi160_gyroscope,smartphone,1497147986281,0.084113225,-3.789354,0.552592
bmi160_gyroscope,smartphone,1497147986284,0.18952094,-3.9788752,0.6633233
bmi160_gyroscope,smartphone,1497147986287,0.2959934,-4.172655,0.78896075
bmi160_gyroscope,smartphone,1497147986289,0.39927164,-4.3632407,0.90501577
bmi160_gyroscope,smartphone,1497147986292,0.5068088,-4.543179,1.0072293
bmi160_gyroscope,smartphone,1497147986294,0.60476345,-4.7380238,1.136061
bmi160_gyroscope,smartphone,1497147986296,0.7293362,-4.9349976,1.2286919
bmi160_gyroscope,smartphone,1497147986299,0.8368734,-5.119195,1.3372939
bmi160_gyroscope,smartphone,1497147986302,0.9380222,-5.3055215,1.4363133
bmi160_gyroscope,smartphone,1497147986304,1.0487535,-5.4961076,1.5278795
bmi160_gyroscope,smartphone,1497147986307,1.1456435,-5.669657,1.6056044
bmi160_gyroscope,smartphone,1497147986309,1.2340156,-5.8410783,1.6907823
bmi160_gyroscope,smartphone,1497147986312,1.321323,-5.998657,1.7706367
bmi160_gyroscope,smartphone,1497147986314,1.3915948,-6.1647544,1.8653972
bmi160_gyroscope,smartphone,1497147986316,1.4608018,-6.3031683,1.954834
bmi160_gyroscope,smartphone,1497147986319,1.5151029,-6.443712,2.0559828
bmi160_gyroscope,smartphone,1497147986321,1.5832452,-6.5725436,2.156067
bmi160_gyroscope,smartphone,1497147986324,1.6375462,-6.6928577,2.2731867
bmi160_gyroscope,smartphone,1497147986327,1.6790704,-6.825948,2.3892415
bmi160_gyroscope,smartphone,1497147986329,1.7323066,-6.9803333,2.5031672
bmi160_gyroscope,smartphone,1497147986332,1.7791545,-7.1081,2.6128337
bmi160_gyroscope,smartphone,1497147986334,1.8281318,-7.2539673,2.7299533
bmi160_gyroscope,smartphone,1497147986336,1.8685913,-7.3998346,2.8268433
bmi160_gyroscope,smartphone,1497147986339,1.9133098,-7.5307956,2.9333158
bmi160_gyroscope,smartphone,1497147986341,1.9527045,-7.664951,3.0152996
bmi160_gyroscope,smartphone,1497147986344,2.0080702,-7.803365,3.098348
bmi160_gyroscope,smartphone,1497147986346,2.0570476,-7.9311323,3.1622314
bmi160_gyroscope,smartphone,1497147986349,2.1007013,-8.083387,3.2399564
bmi160_gyroscope,smartphone,1497147986352,2.1699083,-8.222867,3.307034
bmi160_gyroscope,smartphone,1497147986354,2.2188857,-8.368733,3.371982
bmi160_gyroscope,smartphone,1497147986357,2.2923517,-8.524183,3.4358656
bmi160_gyroscope,smartphone,1497147986359,2.3626235,-8.67218,3.511461
bmi160_gyroscope,smartphone,1497147986362,2.4424777,-8.820177,3.59238
bmi160_gyroscope,smartphone,1497147986364,2.538303,-8.974562,3.6562636
bmi160_gyroscope,smartphone,1497147986366,2.619222,-9.126818,3.740377
bmi160_gyroscope,smartphone,1497147986369,2.7299533,-9.262037,3.821296
bmi160_gyroscope,smartphone,1497147986372,2.8289728,-9.38448,3.9043443
bmi160_gyroscope,smartphone,1497147986374,2.929057,-9.494147,3.9884577
bmi160_gyroscope,smartphone,1497147986377,3.0227525,-9.599555,4.059794
bmi160_gyroscope,smartphone,1497147986379,3.1121895,-9.675151,4.136454
bmi160_gyroscope,smartphone,1497147986381,3.2165325,-9.728387,4.2056613
bmi160_gyroscope,smartphone,1497147986384,3.307034,-9.750746,4.278063
bmi160_gyroscope,smartphone,1497147986387,3.3900826,-9.73584,4.337687
bmi160_gyroscope,smartphone,1497147986389,3.473131,-9.709222,4.3898587
bmi160_gyroscope,smartphone,1497147986391,3.5412734,-9.631497,4.4526772
bmi160_gyroscope,smartphone,1497147986394,3.611545,-9.549513,4.5144315
bmi160_gyroscope,smartphone,1497147986397,3.6764934,-9.418552,4.5644736
bmi160_gyroscope,smartphone,1497147986399,3.724406,-9.278008,4.612386
bmi160_gyroscope,smartphone,1497147986402,3.7840304,-9.1108465,4.6571045
bmi160_gyroscope,smartphone,1497147986404,3.821296,-8.938361,4.6837225
bmi160_gyroscope,smartphone,1497147986407,3.863885,-8.754164,4.7188587
bmi160_gyroscope,smartphone,1497147986409,3.9011502,-8.560384,4.7327
bmi160_gyroscope,smartphone,1497147986411,3.9352214,-8.3729925,4.751865
bmi160_gyroscope,smartphone,1497147986414,3.9586453,-8.178148,4.762512
bmi160_gyroscope,smartphone,1497147986416,3.990587,-7.9577503,4.7497354
bmi160_gyroscope,smartphone,1497147986419,4.01827,-7.7330933,4.728441
bmi160_gyroscope,smartphone,1497147986422,4.0480824,-7.5105658,4.69437
bmi160_gyroscope,smartphone,1497147986425,4.0736356,-7.274197,4.65391
bmi160_gyroscope,smartphone,1497147986427,4.0810885,-7.046346,4.590027
bmi160_gyroscope,smartphone,1497147986429,4.095995,-6.8248835,4.517626
bmi160_gyroscope,smartphone,1497147986432,4.1045127,-6.588515,4.4430947
bmi160_gyroscope,smartphone,1497147986434,4.110901,-6.3659873,4.354723
bmi160_gyroscope,smartphone,1497147986436,4.1247425,-6.1381364,4.2738037
bmi160_gyroscope,smartphone,1497147986439,4.116225,-5.92945,4.180108
bmi160_gyroscope,smartphone,1497147986441,4.1045127,-5.734606,4.0938654
bmi160_gyroscope,smartphone,1497147986444,4.0938654,-5.5450845,4.005493
bmi160_gyroscope,smartphone,1497147986446,4.080024,-5.3619523,3.9203153
bmi160_gyroscope,smartphone,1497147986449,4.0502114,-5.191596,3.8425903
bmi160_gyroscope,smartphone,1497147986452,4.01827,-5.0276284,3.770189
bmi160_gyroscope,smartphone,1497147986454,3.9788752,-4.8615317,3.6850111
bmi160_gyroscope,smartphone,1497147986457,3.9330919,-4.710341,3.5966392
bmi160_gyroscope,smartphone,1497147986459,3.8873088,-4.5421143,3.5189142
bmi160_gyroscope,smartphone,1497147986461,3.8393962,-4.388794,3.442254
bmi160_gyroscope,smartphone,1497147986464,3.7882895,-4.215244,3.3549466
bmi160_gyroscope,smartphone,1497147986466,3.731859,-4.0363703,3.271898
bmi160_gyroscope,smartphone,1497147986469,3.666911,-3.8489788,3.1952379
bmi160_gyroscope,smartphone,1497147986471,3.6072862,-3.6456163,3.113254
bmi160_gyroscope,smartphone,1497147986475,3.5284967,-3.4198947,3.036594
bmi160_gyroscope,smartphone,1497147986477,3.449707,-3.1867201,2.9769695
bmi160_gyroscope,smartphone,1497147986479,3.3517525,-2.9184096,2.908827
bmi160_gyroscope,smartphone,1497147986482,3.2516682,-2.6458402,2.8257785
bmi160_gyroscope,smartphone,1497147986484,3.129225,-2.3509114,2.7406006
