label,x,y,z,timestamp,
18,-0.079978295,-0.7653184,0.63865644,0.0030297055,0.5235988,1496906731153
18,0.07414533,0.7713812,-0.63203126,0.003164424,0.5235988,1496906731158
18,0.0689637,0.77721834,-0.62536937,0.009423954,0.5235988,1496906731162
18,0.06473171,0.78277045,-0.6187392,0.015556184,0.5235988,1496906731167
18,0.061699826,0.78797054,-0.61223906,0.021420471,0.5235988,1496906731172
18,0.059948742,0.7928591,-0.6058541,0.026859907,0.5235988,1496906731178
18,0.059492256,0.79744834,-0.5996085,0.03172513,0.5235988,1496906731183
18,0.06049099,0.8017061,-0.59357613,0.035714693,0.5235988,1496906731188
18,0.06293456,0.80563474,-0.58779687,0.038558763,0.5235988,1496906731193
18,0.066659324,0.8092329,-0.5823221,0.039995123,0.5235988,1496906731197
18,0.07141383,0.8125026,-0.5772001,0.039743215,0.5235988,1496906731203
18,0.07681833,0.8154486,-0.57248056,0.037531015,0.5235988,1496906731208
18,0.082220204,0.81811905,-0.5681475,0.033608153,0.5235988,1496906731213
18,0.087127194,0.8205291,-0.5642124,0.028377082,0.5235988,1496906731218
18,0.091141336,0.82268864,-0.56069136,0.02240248,0.5235988,1496906731223
18,0.094306186,0.8245806,-0.55759513,0.01615023,0.5235988,1496906731228
18,0.09693596,0.8262081,-0.55487186,0.010039494,0.5235988,1496906731233
18,0.09938549,0.8275689,-0.5524785,0.004448454,0.5235988,1496906731237
18,0.10245463,0.82777655,-0.5516199,0.00211432,0.5235988,1496906731242
18,-0.10472,-0.8289,0.54950327,0.0021561915,0.5235988,1496906731247
18,-0.10679029,-0.8300167,0.54738885,0.0057980185,0.5235988,1496906731253
18,-0.10858939,-0.8311846,0.5452195,0.008727814,0.5235988,1496906731258
18,-0.109977186,-0.83246225,0.5429456,0.011032348,0.5235988,1496906731263
18,-0.11102163,-0.83387345,0.5405223,0.012842353,0.5235988,1496906731268
18,-0.11163218,-0.83538145,0.5380275,0.014231535,0.5235988,1496906731273
18,-0.11179223,-0.8369762,0.53548205,0.015244623,0.5235988,1496906731278
18,-0.11155632,-0.8386347,0.532909,0.015968366,0.5235988,1496906731282
18,-0.11115414,-0.8403047,0.5303387,0.016540416,0.5235988,1496906731287
18,-0.110668264,-0.8419678,0.5277798,0.017065411,0.5235988,1496906731292
18,-0.110123664,-0.8435926,0.5252759,0.017595071,0.5235988,1496906731297
18,-0.109476104,-0.8451736,0.5228452,0.018151984,0.5235988,1496906731303
18,-0.10886943,-0.84668493,0.52049685,0.018844746,0.5235988,1496906731308
18,-0.10830647,-0.84814835,0.51819885,0.019595232,0.5235988,1496906731313
18,-0.10774801,-0.8495768,0.5159391,0.020408755,0.5235988,1496906731318
18,-0.10711282,-0.8509734,0.51373225,0.021217773,0.5235988,1496906731323
18,-0.10638793,-0.8522951,0.51165324,0.022037664,0.5235988,1496906731328
18,-0.10550423,-0.8535465,0.50971335,0.022792852,0.5235988,1496906731333
18,-0.104459144,-0.8546969,0.5079692,0.02342478,0.5235988,1496906731338
18,-0.10328302,-0.8557544,0.5064035,0.023928272,0.5235988,1496906731342
18,-0.102206714,-0.85672325,0.5049605,0.0243713,0.5235988,1496906731347
18,-0.10124771,-0.85763174,0.50359434,0.024685986,0.5235988,1496906731353
18,-0.10035284,-0.85848475,0.50230867,0.024885584,0.5235988,1496906731358
18,-0.09944865,-0.8592734,0.50113416,0.024976432,0.5235988,1496906731363
18,-0.09849373,-0.8599961,0.5000814,0.024985977,0.5235988,1496906731368
18,-0.09740148,-0.8606425,0.49918535,0.02492866,0.5235988,1496906731373
18,-0.09617308,-0.861201,0.49846536,0.024816027,0.5235988,1496906731378
18,-0.09474617,-0.86166286,0.49795368,0.02454433,0.5235988,1496906731382
18,-0.09314474,-0.8620261,0.49764866,0.02410201,0.5235988,1496906731387
18,-0.09134067,-0.862289,0.49755964,0.023429869,0.5235988,1496906731392
18,-0.089351155,-0.86245185,0.4976826,0.022476854,0.5235988,1496906731397
18,-0.08713059,-0.8625028,0.4980403,0.021285087,0.5235988,1496906731403
18,-0.084862046,-0.8624258,0.49862063,0.019940477,0.5235988,1496906731408
18,-0.08253776,-0.8622423,0.499383,0.018504828,0.5235988,1496906731413
18,-0.0802218,-0.86194485,0.5003236,0.017082866,0.5235988,1496906731418
18,-0.07795759,-0.86151767,0.50145787,0.015807046,0.5235988,1496906731423
18,-0.07589079,-0.8609572,0.5027666,0.014798225,0.5235988,1496906731428
18,-0.07400304,-0.8602863,0.5042126,0.014164365,0.5235988,1496906731432
18,-0.072333455,-0.85949844,0.5058031,0.0139095895,0.5235988,1496906731437
18,-0.07083846,-0.8585802,0.5075684,0.014009928,0.5235988,1496906731443
18,-0.069530174,-0.8575163,0.509533,0.014406365,0.5235988,1496906731447
18,-0.06833508,-0.8562961,0.5117259,0.014962454,0.5235988,1496906731452
18,-0.06717463,-0.85491186,0.5141712,0.015533177,0.5235988,1496906731458
18,-0.0659254,-0.8533784,0.5168605,0.01594969,0.5235988,1496906731462
18,-0.06452312,-0.8517164,0.5197648,0.016141001,0.5235988,1496906731468
18,-0.062763385,-0.8499768,0.5228265,0.015897285,0.5235988,1496906731473
18,-0.060628206,-0.84818375,0.52600354,0.015128842,0.5235988,1496906731478
18,-0.058066204,-0.84638035,0.5292246,0.01378476,0.5235988,1496906731483
18,-0.055221416,-0.84452987,0.53251874,0.011985291,0.5235988,1496906731488
18,-0.052133556,-0.8426462,0.5358493,0.0097472975,0.5235988,1496906731493
18,-0.048902746,-0.84069717,0.5392451,0.0071762395,0.5235988,1496906731497
18,-0.045594707,-0.8386182,0.54279065,0.0043468,0.5235988,1496906731503
18,-0.042602766,-0.8352805,0.54817015,0.0010066176,0.5235988,1496906731507
18,0.03931266,0.83294874,-0.55194885,0.0018269812,0.5235988,1496906731512
18,0.036125645,0.8305011,-0.5558281,0.00424973,0.5235988,1496906731518
18,0.03310292,0.8279502,-0.5597892,0.006224389,0.5235988,1496906731523
18,0.030307017,0.82535625,-0.5637478,0.007548645,0.5235988,1496906731528
18,0.027680025,0.82279557,-0.56760335,0.0082286615,0.5235988,1496906731533
18,0.025331197,0.82036716,-0.57121587,0.008275611,0.5235988,1496906731538
18,0.023517754,0.8183098,-0.57424754,0.0074692667,0.5235988,1496906731543
18,0.022743173,0.8172147,-0.5758604,0.00525895,0.5235988,1496906731548
18,0.022652842,0.8171909,-0.5759177,0.0021561915,0.5235988,1496906731553
18,-0.022507753,-0.8179849,0.5747987,0.00077204045,0.5235988,1496906731558
18,-0.02166911,-0.81933534,0.572898,0.002815567,0.5235988,1496906731563
18,-0.019967237,-0.820981,0.57059664,0.0033116846,0.5235988,1496906731568
18,-0.01757289,-0.82275736,0.5681155,0.0025135817,0.5235988,1496906731573
18,-0.014882425,-0.82450825,0.5656533,0.0009765625,0.5235988,1496906731578
18,0.012308673,0.8261105,-0.5633737,0.00024414062,0.5235988,1496906731582
18,0.010215537,0.8274431,-0.56145465,0.0014850495,0.5235988,1496906731588
18,0.008802364,0.82865924,-0.55968094,0.0018911052,0.5235988,1496906731593
18,0.007948431,0.8291675,-0.558943,0.0009134906,0.5235988,1496906731598
18,-0.0076697683,-0.8291895,0.55891407,0.0010358009,0.5235988,1496906731603
18,-0.008014839,-0.8287218,0.5595881,0.004128793,0.5235988,1496906731608
18,-0.008859976,-0.827808,0.56088334,0.008075115,0.5235988,1496906731612
18,-0.010104633,-0.82648784,0.56272364,0.012563164,0.5235988,1496906731617
18,-0.011535675,-0.8249022,0.56489366,0.017275428,0.5235988,1496906731623
18,-0.013175116,-0.82310164,0.5673308,0.021584019,0.5235988,1496906731627
18,-0.014719026,-0.8213934,0.5696092,0.025329517,0.5235988,1496906731632
18,-0.016125638,-0.81984556,0.5716755,0.027934639,0.5235988,1496906731637
18,-0.017354103,-0.8186387,0.57330364,0.029197015,0.5235988,1496906731642
18,-0.01855354,-0.81792,0.5742836,0.0293416,0.5235988,1496906731647
18,-0.019717507,-0.81778866,0.5744682,0.02862178,0.5235988,1496906731652
18,-0.020870028,-0.81820893,0.5738887,0.027392752,0.5235988,1496906731657
18,-0.021929994,-0.8190693,0.5726885,0.025929527,0.5235988,1496906731663
18,-0.022873966,-0.82023156,0.5710478,0.02452368,0.5235988,1496906731668
18,-0.023453135,-0.8215426,0.56918573,0.023350874,0.5235988,1496906731673
18,-0.023435771,-0.8228169,0.56738317,0.022347871,0.5235988,1496906731678
18,-0.022708198,-0.82384074,0.5659617,0.021403769,0.5235988,1496906731682
18,-0.021380255,-0.8244932,0.5650907,0.02064685,0.5235988,1496906731688
18,-0.019507824,-0.82470864,0.5648616,0.020160459,0.5235988,1496906731693
18,-0.017303092,-0.8244424,0.56532335,0.020120505,0.5235988,1496906731698
18,-0.0150480345,-0.82376695,0.5663477,0.020782089,0.5235988,1496906731703
18,-0.012993375,-0.8227978,0.5677453,0.022366533,0.5235988,1496906731708
18,-0.011287169,-0.82244515,0.56818604,0.024923876,0.5235988,1496906731713
18,-0.010312325,-0.8212375,0.5697782,0.028556105,0.5235988,1496906731718
18,-0.0100012785,-0.8199556,0.5714,0.03278582,0.5235988,1496906731722
18,-0.010384781,-0.8186567,0.57298315,0.037199214,0.5235988,1496906731727
18,-0.0111855315,-0.81745774,0.5744009,0.041247483,0.5235988,1496906731733
18,-0.012305286,-0.8164531,0.57555753,0.04457021,0.5235988,1496906731738
18,-0.013598638,-0.8157562,0.5763251,0.046970904,0.5235988,1496906731742
18,-0.01511826,-0.81543237,0.57661825,0.048506632,0.5235988,1496906731747
18,-0.01683242,-0.81547225,0.5764456,0.049317613,0.5235988,1496906731753
18,-0.018726863,-0.8158101,0.57589114,0.04952325,0.5235988,1496906731758
18,-0.02080302,-0.81633747,0.5750933,0.04927469,0.5235988,1496906731762
18,-0.023247374,-0.8169649,0.5741401,0.048898265,0.5235988,1496906731768
18,-0.026087226,-0.8176285,0.5731015,0.048556373,0.5235988,1496906731773
18,-0.029361082,-0.81821376,0.5721139,0.048475288,0.5235988,1496906731778
18,-0.033332545,-0.81799555,0.5722109,0.04844454,0.5235988,1496906731783
18,-0.040252905,-0.8109458,0.58194536,0.04567453,0.5235988,1496906731788
18,-0.044934984,-0.8108879,0.58153415,0.04753663,0.5235988,1496906731793
18,-0.04996875,-0.8106501,0.5812343,0.05016184,0.5235988,1496906731798
18,-0.05526651,-0.8101749,0.5811369,0.053312175,0.5235988,1496906731803
18,-0.0608471,-0.8094291,0.58126056,0.057081938,0.5235988,1496906731808
18,-0.06648308,-0.80846846,0.5815598,0.061212633,0.5235988,1496906731813
18,-0.072006874,-0.8074057,0.58191496,0.065467484,0.5235988,1496906731818
18,-0.07718529,-0.80628765,0.5823181,0.06962974,0.5235988,1496906731823
18,-0.08191418,-0.8050719,0.5828727,0.0735443,0.5235988,1496906731828
18,-0.08598972,-0.8036021,0.58386695,0.076998405,0.5235988,1496906731833
18,-0.08907692,-0.8012011,0.5863809,0.07936974,0.5235988,1496906731838
18,-0.09097619,-0.79747856,0.59101695,0.080313735,0.5235988,1496906731843
18,-0.09193178,-0.79283667,0.5970631,0.08046202,0.5235988,1496906731848
18,-0.09204956,-0.7875211,0.60408974,0.080081105,0.5235988,1496906731853
18,-0.0915026,-0.7818457,0.6115804,0.07946093,0.5235988,1496906731858
18,-0.09042818,-0.7760841,0.6191141,0.07882831,0.5235988,1496906731862
18,-0.08909994,-0.77048516,0.6263153,0.07837713,0.5235988,1496906731868
18,-0.087613896,-0.76525396,0.6329198,0.07824773,0.5235988,1496906731873
18,-0.0859739,-0.76104224,0.6381343,0.07878974,0.5235988,1496906731878
18,-0.084892526,-0.7570604,0.64290303,0.07955202,0.5235988,1496906731882
18,-0.08466065,-0.7536467,0.64675105,0.081008345,0.5235988,1496906731887
18,-0.08469982,-0.754053,0.6458937,0.08397231,0.5235988,1496906731893
18,-0.08621113,-0.75226426,0.6473176,0.08744189,0.5235988,1496906731898
18,-0.088809796,-0.7499139,0.64914995,0.09135819,0.5235988,1496906731902
18,-0.09215443,-0.7478128,0.6504376,0.0959923,0.5235988,1496906731907
18,-0.09604758,-0.74583435,0.6513663,0.101133175,0.5235988,1496906731912
18,-0.10030588,-0.7439072,0.65203744,0.10671431,0.5235988,1496906731917
18,-0.104333095,-0.7416547,0.65284383,0.11339222,0.5235988,1496906731922
18,-0.10874025,-0.7392669,0.6537107,0.11967598,0.5235988,1496906731927
18,-0.113225006,-0.73708725,0.6543119,0.12553269,0.5235988,1496906731933
18,-0.11759832,-0.73484194,0.6549608,0.1311651,0.5235988,1496906731938
18,-0.121677734,-0.732455,0.6558,0.13649383,0.5235988,1496906731942
18,-0.1254936,-0.72992647,0.65682626,0.14155567,0.5235988,1496906731947
18,-0.12894832,-0.7272307,0.65810394,0.14631134,0.5235988,1496906731953
18,-0.13207732,-0.7241294,0.65989274,0.15077734,0.5235988,1496906731958
18,-0.13533078,-0.7184775,0.6644509,0.15485714,0.5235988,1496906731962
18,-0.13794227,-0.71511185,0.6666558,0.15860969,0.5235988,1496906731967
18,-0.14024737,-0.7119638,0.6686826,0.16217849,0.5235988,1496906731972
18,-0.14241254,-0.70880383,0.6707485,0.1655666,0.5235988,1496906731977
18,-0.14448704,-0.7056823,0.67279947,0.16875099,0.5235988,1496906731983
18,-0.14660256,-0.7025702,0.6748029,0.17188333,0.5235988,1496906731988
18,-0.148841,-0.69949204,0.67671865,0.17495465,0.5235988,1496906731993
18,-0.1512261,-0.69649154,0.6785028,0.17794418,0.5235988,1496906731997
18,-0.15368655,-0.693608,0.6801462,0.18080257,0.5235988,1496906732003
18,-0.15619975,-0.6907359,0.68171555,0.18371026,0.5235988,1496906732008
18,-0.15868634,-0.6879195,0.68322307,0.1865252,0.5235988,1496906732013
18,-0.16113845,-0.685171,0.6846672,0.18922426,0.5235988,1496906732018
18,-0.16351797,-0.6825014,0.68606395,0.19175501,0.5235988,1496906732022
18,-0.16593415,-0.67993087,0.687329,0.19426462,0.5235988,1496906732027
18,-0.16806689,-0.678518,0.68745625,0.19690286,0.5235988,1496906732032
18,-0.17005375,-0.6773726,0.68724597,0.19985263,0.5235988,1496906732038
