,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalkdownstairs,labelwalkupstairs,pca_1,pca_2,pca_3,pca_4
2017-06-11 02:27:02.840,4.13864032423,-6.87024513726,-1.68746284753,264.630553008,124.242282864,41.9835299054,0,1,-0.314952337041,-0.155106954841,0.0229176916325,0.140852590827
2017-06-11 02:27:03.090,5.42325211353,-8.05589330963,-1.69501353235,270.980758404,102.47802701,37.4716910059,0,1,-0.296448012346,-0.00631685771572,-0.105987582221,0.0307496359569
2017-06-11 02:27:03.340,6.58608460992,-8.61943874934,-2.13715254813,284.861032239,92.2265407262,38.7245242731,0,1,-0.346279493207,0.0341708990768,-0.230344818611,-0.0163715856937
2017-06-11 02:27:03.590,4.80920941738,-6.82412112077,-3.22722268199,267.733546292,115.7084156,39.3628570284,0,1,-0.333561802745,-0.156115527637,-0.0156757680371,0.0906426789735
2017-06-11 02:27:03.840,4.69533458661,-7.67597263264,-2.27810402404,271.927695728,109.986427826,37.8885077055,0,1,-0.3119703247,-0.070432300596,-0.0189756865099,0.0525022155001
2017-06-11 02:27:04.090,4.90554898258,-9.58328511804,0.594358257587,299.908286969,90.5600805577,38.2115420276,0,1,-0.306565522268,0.177266405376,-0.104838993767,0.00802913698339
2017-06-11 02:27:04.340,5.02002250058,-8.71718289368,1.86748751397,304.517319527,78.0551399408,26.9765188762,0,1,-0.21508960556,0.370248276072,-0.0731566588701,0.030142715862
2017-06-11 02:27:04.590,6.80684927882,-8.15716387634,1.13139299962,316.70541898,72.1967746762,28.6209920421,0,1,-0.278557764758,0.368757989057,-0.242996059605,0.0390983547811
2017-06-11 02:27:04.840,6.75918513088,-7.73267286179,0.421443913341,314.270135477,87.1208066054,53.4415354279,0,1,-0.427125987649,0.0815894698605,-0.363511462549,0.199814374542
2017-06-11 02:27:05.090,4.76719794501,-8.14683744334,-0.367012984699,286.812019016,101.59987363,47.5505655308,0,1,-0.346771573769,-0.00580338869325,-0.120506071481,0.133486732321
2017-06-11 02:27:05.340,5.81627233593,-9.72160361855,-2.49452383659,302.399745209,99.4241051274,28.7763623925,0,1,-0.355212303212,0.0859188995648,-0.0768408577796,-0.150951930713
2017-06-11 02:27:05.590,7.28922632177,-6.50415606042,-1.32174657358,259.843407623,88.8392315241,43.1374770588,0,1,-0.284317571488,0.010813024101,-0.340191941541,0.155940046546
2017-06-11 02:27:05.840,4.40042598459,-1.87230207984,4.65833669518,119.00935515,75.3374691431,40.6171802595,0,1,0.269293296058,0.142904177114,-0.187398701506,0.608055469543
2017-06-11 02:27:06.090,1.91461802659,-2.00363369142,6.8407606573,62.2871950079,69.1425612449,10.6498886426,0,1,0.635024568944,0.415044227356,0.174504436527,0.488943942026
2017-06-11 02:27:06.340,2.22733321325,-3.22370103909,5.08354689498,77.6715772775,61.701646402,2.30964033037,0,1,0.606236600973,0.463526119571,0.209365024091,0.320655300366
2017-06-11 02:27:06.590,1.34362996245,-3.44539596312,5.35488020993,69.7726506372,50.0168399662,5.63890919345,0,1,0.646278792183,0.49245618147,0.244656263053,0.35700047083
2017-06-11 02:27:06.840,0.642389300683,-3.85908961333,5.29033104289,73.4577357712,45.4785873505,4.1770082712,0,1,0.658924897535,0.525928606545,0.312919677678,0.335473238548
2017-06-11 02:27:07.090,0.912235558478,-4.89885945402,4.53732475731,63.5179414674,34.7871972827,2.0051773178,0,1,0.687576114227,0.554698292716,0.284641449794,0.238791370719
2017-06-11 02:27:07.340,0.249984716746,-5.2267130491,4.74374610545,81.8808787644,25.2253342891,1.04160286381,0,1,0.676481990225,0.634410142038,0.341557605557,0.238711701982
2017-06-11 02:27:07.590,1.88353532831,-5.28682292637,4.23199533994,178.508722408,22.4151769409,10.5481000638,1,0,0.371123469267,0.668805161697,0.171299102839,0.279387501289
2017-06-11 02:27:07.840,5.73365454883,-7.36996960777,4.07489080292,211.289810337,4.28373450962,20.737111567,1,0,0.204794755017,0.72741846056,-0.277401809471,0.159312244852
2017-06-11 02:27:08.090,7.27424111393,-5.6674125823,3.72460382488,144.988707347,8.2783257266,33.0142843249,1,0,0.278768196062,0.521882170948,-0.509634472254,0.300661315728
2017-06-11 02:27:08.340,6.67932352998,-1.97156661412,2.1175789472,86.4213104637,51.3474300038,50.6312619256,1,0,0.259692611243,0.0400891720376,-0.485255272068,0.586744272612
2017-06-11 02:27:08.590,5.21763333464,-5.95525437889,1.74187875548,59.8697130403,72.758144399,39.8649154205,1,0,0.328708738879,-0.000666823334796,-0.272687335986,0.245187901735
2017-06-11 02:27:08.840,3.47790538583,-9.5175599304,1.58500744268,63.731772392,75.4377283553,15.5033817497,1,0,0.432815777327,0.184304657438,0.0358330710436,-0.124058575513
2017-06-11 02:27:09.090,3.23022487414,-8.58700262079,0.869560456432,75.9802776997,85.2447340495,14.2929132235,1,0,0.387677146784,0.12721380336,0.101148250224,-0.0869567429334
2017-06-11 02:27:09.340,4.18302049979,-10.5000590596,1.00203816594,69.3141935874,82.9657258494,15.2134816596,1,0,0.380905346508,0.142685743503,-0.0117797999284,-0.221332321094
2017-06-11 02:27:09.590,4.49264293199,-10.1735871941,-0.135389065576,62.4138930684,90.2482047641,18.2969286686,1,0,0.34601684913,0.030839441621,-0.0360916312401,-0.217078044151
2017-06-11 02:27:09.840,3.64553018437,-6.82146256335,-1.77211006883,48.8324870972,114.468710505,35.4761430606,1,0,0.255268932127,-0.311998029673,0.00323982396335,0.0727372521778
2017-06-11 02:27:10.090,3.68013991505,-6.84574360684,-1.2120974852,39.2794272676,111.812961478,36.580790656,1,0,0.287388867301,-0.295687080711,-0.0225235189055,0.0899489343772
2017-06-11 02:27:10.340,5.51066517175,-8.93208085991,-0.65108086448,57.2115580061,89.1057507924,19.917001838,1,0,0.335314151278,-0.00833631366993,-0.13317972635,-0.152653775156
2017-06-11 02:27:10.590,5.16303468369,-10.4481994651,-0.997472744263,57.0986322749,88.7223132885,17.2450780946,1,0,0.338838165353,0.00720568758398,-0.0874535487561,-0.271881907279
2017-06-11 02:27:10.840,2.60813362816,-8.28400343145,-1.37166422815,34.2962121386,111.895285008,31.3535780502,1,0,0.328426800669,-0.263284960801,0.104077513011,-0.0255204585974
2017-06-11 02:27:11.090,3.36782730622,-5.6105588643,-1.70866617314,35.3949164361,118.68988522,37.5479967796,1,0,0.282379537232,-0.36710550409,0.0221453785759,0.166395163637
2017-06-11 02:27:11.340,5.76432998416,-8.26485262571,-0.703860148537,51.7214840264,94.4550343785,26.1050266704,1,0,0.308817468533,-0.0903534056505,-0.186413817682,-0.079587473826
2017-06-11 02:27:11.590,5.15161653092,-10.6501154476,-0.234360898436,62.014984446,84.2405846424,19.2194483587,1,0,0.338843540985,0.0509771278676,-0.114505011941,-0.251167333197
2017-06-11 02:27:11.840,3.74913974538,-8.91321167377,-1.85532291612,49.5310076618,107.14268536,28.3422456353,1,0,0.285268770758,-0.215474988295,0.0183965820731,-0.109571926535
2017-06-11 02:27:12.090,3.75954118546,-6.36598412126,-1.91667331733,29.6213793778,121.122354035,34.9522372898,1,0,0.290397794394,-0.36815970692,0.00213688019017,0.0848469755725
2017-06-11 02:27:12.340,4.39704524097,-7.00122120587,-0.259914008567,52.1558806874,102.592478819,27.2965910943,1,0,0.323435997151,-0.128141961073,-0.0521236333565,0.0382751988039
2017-06-11 02:27:12.590,4.94408845409,-10.4221276757,0.269837865489,71.3452503223,82.6750166151,17.4762982276,1,0,0.341358170139,0.100543805948,-0.087540764703,-0.229621647596
2017-06-11 02:27:12.840,4.20609454424,-9.16221278875,-0.840124966025,51.0006236818,97.4455529159,23.0838996533,1,0,0.334698694983,-0.086250236601,-0.0194807764443,-0.13757652147
2017-06-11 02:27:13.090,3.25641999007,-6.2623054138,-2.30372255553,43.4955251121,119.624442513,36.6087428798,1,0,0.2525295254,-0.376094025559,0.0477641831908,0.107042070493
2017-06-11 02:27:13.340,4.37658098275,-7.63075420626,-1.23625128932,40.3912312071,108.7035201,36.1051666519,1,0,0.277324727914,-0.271318622918,-0.0928108496582,0.0250374554409
2017-06-11 02:27:13.590,5.54424142399,-8.08941008566,0.338795107333,58.1517855247,89.9642813728,23.2095649524,1,0,0.338867239572,0.000269173826139,-0.163800349324,-0.055324371547
2017-06-11 02:27:13.840,4.31192897515,-9.63396470288,-0.170535755211,83.2364443866,86.075736442,13.4642794594,1,0,0.331506929081,0.103978771514,0.0173066678464,-0.20207370783
2017-06-11 02:27:14.090,3.61507167615,-11.0965464035,0.564329306249,31.512724318,91.3900220926,16.3557110733,1,0,0.447888993531,0.0376031630618,0.033541143958,-0.268330241552
2017-06-11 02:27:14.340,5.26457845532,-6.55518409844,0.414395137557,67.0711941151,111.631079924,32.599236816,1,0,0.249421528823,-0.163913379354,-0.152876748268,0.0968185935005
2017-06-11 02:27:14.590,5.33353283933,-5.15922198178,-2.11108904938,268.278741224,126.633575987,47.854773997,1,0,-0.371374010091,-0.230450859529,-0.107302675865,0.26163658338
2017-06-11 02:27:14.840,4.16545796955,-8.58053262057,-1.73254180426,359.909041729,112.199849097,43.7862167443,1,0,-0.541628306041,0.00194699326935,0.0231974445151,0.0674223098137
2017-06-11 02:27:15.090,5.39222267537,-9.62374263664,-0.409295838353,330.555799254,89.5182083816,25.2019051293,1,0,-0.342346889287,0.273659100933,-0.0433748598058,-0.101265444677
2017-06-11 02:27:15.340,5.38671835844,-9.87031443666,-0.899726281892,339.441907796,90.9714104334,21.2076729071,1,0,-0.357680414917,0.288177554439,-0.0063089892481,-0.153271186884
2017-06-11 02:27:15.590,3.1882872664,-8.1364823953,-1.37295438928,318.075597591,114.974735541,36.0969786365,1,0,-0.386199953865,0.00920997402894,0.147832942062,0.0607992957846
2017-06-11 02:27:15.840,3.75083702564,-6.1361931243,-1.82707586207,297.169245074,119.588314646,40.8453408296,1,0,-0.372101847348,-0.100188309604,0.0787517421498,0.196840679814
2017-06-11 02:27:16.090,5.04274491149,-7.55133811342,-0.455661904718,332.875672902,95.3020854834,31.8191438984,1,0,-0.373405383147,0.185434300636,-0.0317705344571,0.079866467517
2017-06-11 02:27:16.340,4.31034171598,-8.72157689066,0.9249487972,335.558994187,83.1235055851,23.2552083949,1,0,-0.287912256296,0.369528782853,0.0503406752446,-4.95744432301e-05
2017-06-11 02:27:16.590,3.84878558183,-10.401502933,-0.0102559940105,326.22299139,86.2612094155,17.4238982345,1,0,-0.263759932026,0.35871701618,0.135029525618,-0.16615255554
2017-06-11 02:27:16.840,4.17229112994,-10.4546812175,0.553537603772,329.43737917,93.9611932659,23.0216899577,1,0,-0.305879130596,0.310558576596,0.075102176516,-0.133139853188
2017-06-11 02:27:17.090,5.19271253894,-5.79761857307,0.0855268912027,292.314127661,117.96643422,38.86499796,1,0,-0.331239092854,-0.00264647650073,-0.0707586500999,0.22291003191
2017-06-11 02:27:17.340,5.75276783235,-4.91025209475,-2.72794016215,250.279199064,135.572122067,47.1092716775,1,0,-0.356574913732,-0.311361101032,-0.126588142848,0.241485073229
2017-06-11 02:27:17.590,4.93557068066,-8.2642877199,-2.03182111257,242.231356671,121.190242047,40.0932360604,1,0,-0.27309341339,-0.156333926145,-0.0568787291573,0.0128037250051
2017-06-11 02:27:17.840,5.0048641376,-9.43170638894,-0.367829285927,250.07327293,95.6372698225,24.2262061063,1,0,-0.148229314164,0.161942116087,-0.0256186339217,-0.109165330729
2017-06-11 02:27:18.090,4.82961429923,-9.79045616202,-1.14944417356,249.146660467,92.4848583272,19.4833037271,1,0,-0.132171766223,0.179778673136,0.0237556345739,-0.174766869121
2017-06-11 02:27:18.340,3.37943628269,-8.3396628618,-1.83052286141,228.576458881,115.702427422,31.9672031625,1,0,-0.16619011388,-0.0817439222606,0.123415239737,-0.0115704721279
2017-06-11 02:27:18.590,3.93592849843,-5.65130018528,-2.10341508006,220.682887971,126.193608283,38.4083367195,1,0,-0.194069027084,-0.212129681459,0.0601371594481,0.182729433742
2017-06-11 02:27:18.840,5.29638224352,-7.04178913447,-1.09643935668,237.781721334,103.351370658,29.8976978384,1,0,-0.163530859614,0.0270252950787,-0.0611804540046,0.0566658236995
2017-06-11 02:27:19.090,4.85489167646,-9.96576285415,0.482890866727,247.410039477,84.6642552616,20.7794086253,1,0,-0.0912225413788,0.272032518181,-0.0213246330958,-0.137212953136
2017-06-11 02:27:19.340,4.24284269146,-9.83664898344,-0.733506034415,238.303499218,96.0737108162,22.5574813731,1,0,-0.110997345063,0.144453758749,0.0546154003802,-0.144347826165
2017-06-11 02:27:19.590,3.81896303901,-7.42609507413,-2.89250310767,221.698128414,118.203002832,34.1882652045,1,0,-0.185826801613,-0.16579624467,0.0869330369351,0.0297221995998
2017-06-11 02:27:19.840,3.93648876348,-5.59960741137,-2.54104484675,218.471729678,121.711770111,38.7566581883,1,0,-0.190606114276,-0.215583401736,0.0556291794583,0.182520329462
2017-06-11 02:27:20.090,5.32752702584,-7.62044987897,-0.429327174567,237.077341617,99.4776612175,27.8040618493,1,0,-0.136338518517,0.0905124531858,-0.0684201372536,0.0215629335725
2017-06-11 02:27:20.340,5.05494310303,-10.5705359351,0.478413821027,249.898590778,82.7025830124,18.0949874724,1,0,-0.0874355182469,0.307722674622,-0.0279281915723,-0.196121765472
2017-06-11 02:27:20.590,3.35492059164,-9.22866588847,-1.11623142808,238.697512007,97.3679765492,23.4639856843,1,0,-0.109326855713,0.110431442962,0.142129032247,-0.0919175550179
2017-06-11 02:27:20.840,3.88917732247,-6.75918860285,-2.72870015085,222.82291448,119.587743583,36.1437503417,1,0,-0.194360130046,-0.1824376229,0.0718225666145,0.0880405902567
2017-06-11 02:27:21.090,4.96745895543,-6.37596375037,-2.25906804531,224.601767439,118.066879578,39.3606333946,1,0,-0.215938916893,-0.177684251624,-0.0553808681578,0.127416650994
2017-06-11 02:27:21.340,5.11885483056,-7.5676794308,-0.614120645742,241.26821922,96.8586773488,28.7908321589,1,0,-0.146660975758,0.0911112313604,-0.05486854505,0.0342545479024
2017-06-11 02:27:21.590,5.25783080399,-10.1742644419,0.453301864316,252.630485257,82.9039781749,20.0792017714,1,0,-0.104930786417,0.292161993083,-0.0558052200627,-0.160586191517
2017-06-11 02:27:21.840,4.05776034178,-9.66553319094,-0.755555296378,242.130818895,97.7248820885,26.0350560586,1,0,-0.136332748327,0.112972856837,0.0551538231039,-0.10842487205
2017-06-11 02:27:22.090,3.85059537981,-5.97114989977,-3.04839356263,218.441232347,125.10771383,36.9789161913,1,0,-0.198398763816,-0.236566935318,0.0848593285561,0.134005966205
2017-06-11 02:27:22.340,5.53074798698,-5.86993099428,-2.98300816338,213.932359964,126.387735686,38.2254147611,1,0,-0.218393513501,-0.250253790817,-0.0808410766261,0.119134793806
2017-06-11 02:27:22.590,4.81754412025,-7.59287488434,-0.813109333102,232.596242764,101.072312762,29.169874206,1,0,-0.134546275002,0.0506832864358,-0.0238056101088,0.0305195500342
2017-06-11 02:27:22.840,3.9047086653,-8.22262857838,0.923823374087,240.295449601,83.2328417917,17.3097608356,1,0,-0.0230953518258,0.30145908793,0.087774167984,-0.0180304178131
2017-06-11 02:27:23.090,4.73846596573,-9.78965251387,1.1686675705,228.460907417,86.3231307697,13.4431003368,1,0,0.00179811755051,0.324967751552,0.0230801886721,-0.161589472155
2017-06-11 02:27:23.340,3.95745825802,-9.39728753398,0.0535959844942,212.270351587,98.7333952462,24.6421198619,1,0,-0.0417620836745,0.116698025877,0.0532800290288,-0.0876177118432
2017-06-11 02:27:23.590,3.29296372784,-7.0137880626,-0.828910823884,189.406921546,110.140975514,38.8607686437,1,0,-0.0679231824826,-0.119394805614,0.0559027183761,0.140806600909
2017-06-11 02:27:23.840,4.37437534867,-7.5215988035,-0.601683207153,168.14098848,108.566917749,37.0238638269,1,0,-0.0199013283615,-0.107348203838,-0.0508232446523,0.0783095040964
2017-06-11 02:27:24.090,5.19766682949,-9.28969683562,0.284085526301,165.849807101,92.7155046629,22.6461133857,1,0,0.0762026312626,0.118187093266,-0.0821290865423,-0.114182779428
2017-06-11 02:27:24.340,5.27881125762,-9.25381182956,0.974714738804,160.475011919,90.7168011085,17.1976804066,1,0,0.130520674919,0.190372020744,-0.0689274861701,-0.133015622066
2017-06-11 02:27:24.590,4.48369656791,-9.02413646241,-0.152591761101,135.075785266,106.45575775,26.3216311428,1,0,0.11214025182,-0.0273105941804,-0.0235827375064,-0.0880913888191
2017-06-11 02:27:24.840,3.71197154766,-8.76682557413,-0.932424323262,113.961902178,109.035261775,34.2477171378,1,0,0.118437526425,-0.157865291086,0.0041756017784,-0.0297023171607
2017-06-11 02:27:25.090,3.69851749504,-7.74001252386,0.497645837769,101.633772421,100.068278736,31.386332953,1,0,0.210150530716,-0.057249898271,-0.00853850446525,0.0561632868233
2017-06-11 02:27:25.340,4.24615585816,-8.72530697082,0.480957675745,92.7785787634,91.0561036291,22.8716486252,1,0,0.27363963769,0.0434848507613,-0.0282491355607,-0.068181949186
2017-06-11 02:27:25.590,5.15972666034,-10.7702290506,-0.218692244818,91.5598680133,84.2599857265,19.1437861893,1,0,0.267961503873,0.0862974315302,-0.102765385481,-0.253371355314
2017-06-11 02:27:25.840,4.66224618887,-8.83315931922,-0.175655773856,74.3768268269,102.363826027,28.4000873239,1,0,0.252660584266,-0.0948256085247,-0.0850317236238,-0.0745010905428
2017-06-11 02:27:26.090,4.00034254251,-5.59143914701,-2.40043796993,44.0577873704,130.450580352,42.4148428045,1,0,0.195916682563,-0.473548590747,-0.0371961377436,0.164959866701
2017-06-11 02:27:26.340,5.33749638277,-5.86374833707,-3.11023789434,40.7102532778,123.932855526,43.4319066774,1,0,0.176034058071,-0.479972101759,-0.173152704584,0.120165504961
2017-06-11 02:27:26.590,5.87583955939,-7.92753170792,-0.2825209267,60.5357704023,95.4426682458,31.9037275666,1,0,0.266635808934,-0.112404750727,-0.232115387631,-0.0116651343626
2017-06-11 02:27:26.840,4.90113923255,-9.73185676015,0.172818170375,70.1798004337,84.208448621,24.2373502563,1,0,0.312025577251,0.03351516581,-0.120077428877,-0.142926345998
2017-06-11 02:27:27.090,4.29058064442,-9.40892786642,-1.55153549329,57.0307073561,101.263504713,29.2108685815,1,0,0.268414470334,-0.170062967979,-0.050196403102,-0.133144348144
2017-06-11 02:27:27.340,4.02408311988,-6.36693198108,-2.53482365478,39.4487295389,125.755766645,39.6655999724,1,0,0.220886125121,-0.437946650579,-0.0334473899802,0.0954595438469
2017-06-11 02:27:27.590,4.88668433071,-5.48456813903,-2.48796297655,41.7250551904,123.02775657,40.9380634794,1,0,0.207501549949,-0.43383710997,-0.121879517337,0.151351312946
2017-06-11 02:27:27.840,6.02915640011,-8.47435622858,-0.608575507777,61.2502229679,95.7337048786,30.1013804552,1,0,0.261506483275,-0.109221942115,-0.232864081819,-0.069404925818
2017-06-11 02:27:28.090,5.34869973772,-10.0493378847,0.269774589741,75.7447052389,83.7705301669,22.5944110305,1,0,0.300797222314,0.0611688062075,-0.152636567221,-0.178791711378
2017-06-11 02:27:28.340,4.46398856916,-8.30581786309,-1.53022724815,60.8322240265,103.308043693,28.8070349787,1,0,0.261875323981,-0.17732568528,-0.0537426894033,-0.0658795142117
2017-06-11 02:27:28.590,4.52313133535,-6.33641759405,-2.57228503269,36.730912832,125.524972381,39.554372139,1,0,0.220531734808,-0.439597466686,-0.0804300931428,0.0869968901898
2017-06-11 02:27:28.840,4.88682508916,-5.97628689232,-1.95826352346,42.1043313111,119.248643772,40.459034422,1,0,0.222606038523,-0.387911269513,-0.133736477221,0.130206438377
2017-06-11 02:27:29.090,5.70466428118,-8.22101875474,-0.631542435481,58.4934231524,93.478314971,28.6660080164,1,0,0.284593031703,-0.0948523936089,-0.196459148341,-0.0553082100541
2017-06-11 02:27:29.340,5.16174145526,-10.4845268548,0.340265171133,67.3161728221,82.2726796509,19.7866711396,1,0,0.338499573132,0.0844075425965,-0.126263738178,-0.221589045068
2017-06-11 02:27:29.590,3.59574204271,-8.44410484736,-1.17830822546,58.7348028305,100.431749207,27.9156304194,1,0,0.294602374743,-0.146965117977,0.0227878670354,-0.0562674732515
2017-06-11 02:27:29.840,4.26938986807,-5.88894716858,-2.98296756509,35.1186435273,121.250995639,41.0035020817,1,0,0.223426279029,-0.453488142003,-0.0658919077271,0.125142784616
2017-06-11 02:27:30.090,5.39623680109,-6.3881228023,-2.02043400287,45.1661652246,113.470238664,41.6194534837,1,0,0.208858230922,-0.365920282605,-0.197929074425,0.105840783513
2017-06-11 02:27:30.340,5.36309895273,-7.71261329814,-0.287920061622,65.4901654149,90.0293792898,30.667257028,1,0,0.278658224684,-0.0761524610869,-0.181369852599,0.00912818279795
2017-06-11 02:27:30.590,5.10150056226,-9.42182698684,0.78430670539,63.9807131367,80.404726366,20.0238953518,1,0,0.363913319324,0.0989985584476,-0.126751780506,-0.137883894675
2017-06-11 02:27:30.840,4.0811595592,-9.40691106555,0.289863014713,68.2744219545,90.2825809229,21.2313695208,1,0,0.336335466216,0.0272827703549,-0.0151555990706,-0.129748689335
2017-06-11 02:27:31.090,4.688371589,-7.58889678034,-1.81366726833,47.43334441,104.429106927,32.18940477,1,0,0.271377720146,-0.238320444604,-0.0932365558512,-0.00999104833848
2017-06-11 02:27:31.340,5.48417283453,-7.25025283446,-1.41089624453,33.6635388876,107.206574922,37.915294581,1,0,0.270181821555,-0.292414567916,-0.209339217133,0.0391165300156
2017-06-11 02:27:31.590,3.24645055526,-7.53390712762,0.40401510862,43.8602282471,99.719565001,30.3624884361,1,0,0.359870250384,-0.119745169594,0.0170320609539,0.057448049021
2017-06-11 02:27:31.840,3.6196214542,-9.39309528725,0.0757839536199,-1.6837261372,88.4295330505,20.0854694439,1,0,0.515176654847,-0.0451852074624,0.00499444785292,-0.14566005811
2017-06-11 02:27:32.090,5.88579721565,-10.8384384584,-0.123118379793,40.4937670979,91.0748081217,23.669217329,1,0,0.347617286927,-0.0295878120218,-0.212653100993,-0.25566154683
2017-06-11 02:27:32.340,4.74755864698,-7.62015328935,-0.979039866515,238.042635466,118.871169564,36.9054877741,1,0,-0.217610059545,-0.0876515761673,-0.0343644367758,0.0619464808842
2017-06-11 02:27:32.590,4.28945088111,-5.46631184432,-2.4958731971,336.567229295,132.471482223,42.8618454235,1,0,-0.514967842599,-0.158871659552,0.0644508080028,0.227782433481
2017-06-11 02:27:32.840,5.1326239111,-6.9091104599,-1.30805865011,321.669789231,110.316005342,36.4912108496,1,0,-0.408619845982,0.0314839023659,-0.0373448599123,0.117642630859
2017-06-11 02:27:33.090,5.16034156099,-9.07679708581,-0.18292206702,342.891405638,87.8610020839,24.0060562921,1,0,-0.352526900923,0.309421246127,-0.0113683424237,-0.0597666206198
2017-06-11 02:27:33.340,5.25904717398,-10.607155171,-0.553296420012,344.645541927,90.0540233655,22.1213139676,1,0,-0.368720338535,0.309894931541,-0.00742008757594,-0.184935249106
2017-06-11 02:27:33.590,4.10892889192,-7.35854520688,-1.81787782828,312.551089097,116.528470777,35.1583456399,1,0,-0.388531083873,-0.0178095278417,0.0770797303362,0.078624638214
2017-06-11 02:27:33.840,4.08305983572,-4.28259719734,-3.95313078881,301.855354655,135.448539586,42.1355432647,1,0,-0.451298936166,-0.274277322424,0.102355682165,0.264572095159
2017-06-11 02:27:34.090,5.57008535193,-6.9723183496,-2.31193704386,309.735876044,116.000635776,36.1274120261,1,0,-0.413840281083,-0.0449029560283,-0.0599615370518,0.0746968669568
2017-06-11 02:27:34.340,4.70374139555,-8.13267806759,0.911716079952,329.225160921,89.1515797911,24.4610970417,1,0,-0.291575867993,0.323189442067,0.0156182735154,0.0332934024591
2017-06-11 02:27:34.590,4.57862604629,-8.38637859492,0.705680990669,331.668792915,83.9881496452,13.6092967043,1,0,-0.240280431879,0.422821246177,0.0908761268247,-0.050906917869
2017-06-11 02:27:34.840,5.90272086378,-10.6461047516,0.367093787017,305.171406031,97.4035084978,20.2146041314,1,0,-0.270195306231,0.286553576415,-0.0728971404056,-0.205869983025
2017-06-11 02:27:35.090,4.98870129716,-8.11181738836,-0.78700321477,267.70092383,125.560839021,39.2025729422,1,0,-0.313844409748,-0.0896531878229,-0.0531741276709,0.0442922253776
2017-06-11 02:27:35.340,4.55161173697,-5.00505920069,-2.65432525139,238.610428413,132.930395124,42.4454797893,1,0,-0.283537471898,-0.277391191353,0.00516980179734,0.227255498744
2017-06-11 02:27:35.590,5.77628203953,-8.42525034133,-0.879565736585,248.18263529,102.314151153,29.6087622743,1,0,-0.196045097941,0.0643030155621,-0.111125248,-0.037871463065
2017-06-11 02:27:35.840,5.45677588537,-10.6928955199,0.14786661503,263.511197361,85.0612089592,20.8638821934,1,0,-0.150064964854,0.279965043853,-0.0701305234418,-0.199616611875
2017-06-11 02:27:36.090,4.13179620611,-8.12571899337,-1.96192409996,243.219183874,105.390580196,25.4507572869,1,0,-0.164470420306,0.0249440627957,0.0873578031554,-0.0432023047914
2017-06-11 02:27:36.340,3.8624995429,-6.13540584564,-2.63621225856,226.496972747,125.477076522,36.3745302494,1,0,-0.208786847143,-0.206471573959,0.0856595401138,0.129102692417
2017-06-11 02:27:36.590,4.77919780752,-6.22947631957,-1.87450119495,233.666323853,117.240137081,36.9476181758,1,0,-0.213881467869,-0.131143146563,-0.0238070851209,0.13562859782
2017-06-11 02:27:36.840,5.90331684374,-8.61848496485,-0.668374733843,249.936173851,91.7258872068,25.2328978569,1,0,-0.15997770409,0.156726693677,-0.11459679316,-0.0670900323073
2017-06-11 02:27:37.090,5.45962432904,-10.4761928642,0.132394656563,259.909875329,83.5808772712,19.4342415502,1,0,-0.131160138934,0.291245437817,-0.0638722389027,-0.194261834119
2017-06-11 02:27:37.340,4.00779587404,-7.76522187596,-1.59459928578,242.977181099,105.659783914,28.7944165433,1,0,-0.169500086199,0.0112014232072,0.0751497133711,0.0120761734332
2017-06-11 02:27:37.590,4.1179240735,-5.47665603389,-2.94229615525,226.064977817,122.974446479,40.2322118939,1,0,-0.227491769533,-0.240585001754,0.040136445369,0.189005719977
2017-06-11 02:27:37.840,5.29778655432,-6.73492566989,-1.41605982775,237.795164362,111.070692419,38.0898041995,1,0,-0.220278159406,-0.0838746763599,-0.0959123504964,0.116426564318
2017-06-11 02:27:38.090,5.98516979938,-8.70092850269,-0.20866679286,255.048721195,89.1059513268,26.5212058764,1,0,-0.166797675654,0.184423735996,-0.138588266476,-0.0525216305444
2017-06-11 02:27:38.340,5.50946817379,-10.0432846958,-0.405834784916,260.450528359,83.7217429244,23.1357470624,1,0,-0.15871619527,0.238760355534,-0.0827721182999,-0.153903389633
2017-06-11 02:27:38.590,4.13248233697,-7.98477759162,-1.26581914976,246.898711142,104.302984323,33.2717750313,1,0,-0.19472630113,0.00359621010595,0.0292136107406,0.0332365339446
2017-06-11 02:27:38.840,4.5264039822,-5.49204339047,-2.79268569167,227.675860862,124.493050458,44.0098954296,1,0,-0.255187114505,-0.26641883773,-0.0211412817502,0.2075290473
2017-06-11 02:27:39.090,5.56426906489,-6.7172227777,-2.11071487349,235.18622959,114.111702644,42.6478476564,1,0,-0.257886794442,-0.162713515399,-0.137514385716,0.12443101215
2017-06-11 02:27:39.340,5.21340647995,-8.10592791064,0.239312255024,257.183465431,89.9213703745,30.6357212047,1,0,-0.169854844768,0.165389932654,-0.0929479382488,0.0362595082898
2017-06-11 02:27:39.590,5.43986806188,-9.86871798578,0.347964623056,267.622135457,79.8131517027,22.6953656281,1,0,-0.150779337169,0.297702546562,-0.0850722387941,-0.122958399955
2017-06-11 02:27:39.840,4.39303006877,-9.36706876794,-0.907635005672,257.708095046,97.2860345005,30.1912129138,1,0,-0.198674271409,0.094285455181,0.00666408372259,-0.0671552361595
