,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalkdownstairs,labelwalkupstairs
2017-06-11 02:27:25.840,5.26559437,-10.256911082,-0.1994811866,77.7325819,100.1372163,29.11591842,1,0
2017-06-11 02:27:26.090,2.978518268,-3.666200264,-2.3464486306,41.71673678,132.74919938,42.4213489,1,0
2017-06-11 02:27:26.340,6.476204919,-7.639873136,-3.2735607453,40.38246702,122.81826956,42.82689822,1,0
2017-06-11 02:27:26.590,5.026930665,-6.967926399,-0.077574687,63.9836253,94.40958088,32.69275822,1,0
2017-06-11 02:27:26.840,5.131521152,-9.467584429,0.0883762245,64.71225158,87.4829737,23.76647908,1,0
2017-06-11 02:27:27.090,4.7730106719,-10.8564803,-1.7380417981,62.2853209,96.71508692,29.01153152,1,0
2017-06-11 02:27:27.340,3.0273287589,-4.237436377,-2.0416584387,36.74386516,129.87306046,40.57125452,1,0
2017-06-11 02:27:27.590,5.9754302767,-7.5112366236,-3.1637251454,40.58764046,121.06600784,39.62522098,1,0
2017-06-11 02:27:27.840,5.324631608,-7.317240006,0.0046223865,65.7945006,94.58566834,31.32337994,1,0
2017-06-11 02:27:28.090,5.339337007,-9.892293349,-0.0208845732,69.79637674,87.7257516,21.9294236,1,0
2017-06-11 02:27:28.340,5.224807192,-9.719803976,-1.7128941096,65.5758727,98.04250288,28.7000625,1,0
2017-06-11 02:27:28.590,3.291762873,-4.201966142,-1.9566591888,35.11640648,130.01685128,40.29304538,1,0
2017-06-11 02:27:28.840,6.097935535,-8.034117301,-2.7768815676,40.2938208,117.31087864,39.51853428,1,0
2017-06-11 02:27:29.090,5.011832599,-6.9728940596,0.0594642252,62.31883618,92.15838692,29.3004638,1,0
2017-06-11 02:27:29.340,5.0454764129,-10.5473344653,0.0677719376,63.73464724,86.17599902,19.78162526,1,0
2017-06-11 02:27:29.590,4.4695137974,-9.447586094,-1.4445081976,60.30089768,95.68418748,27.33938314,1,0
2017-06-11 02:27:29.840,3.0269661192,-4.3561294333,-2.2910902881,35.7977989,124.8243046,41.72921408,1,0
2017-06-11 02:27:30.090,6.430148695,-7.748966278,-2.8295240878,43.67571824,112.47327074,41.37558886,1,0
2017-06-11 02:27:30.340,5.069154859,-7.07529513,0.2613445428,65.65882218,88.25564554,29.90627674,1,0
2017-06-11 02:27:30.590,4.390573944,-9.165380947,0.7758426637,66.3929427,83.92029356,21.9130047,1,0
2017-06-11 02:27:30.840,5.6833815694,-10.300668085,-0.2963836761,64.1857798,86.71913632,18.62110912,1,0
2017-06-11 02:27:31.090,2.6399582935,-6.585082525,-0.8424242009,49.9505943,106.53673654,34.69290776,1,0
2017-06-11 02:27:31.340,7.3878212752,-7.84249179,-2.3735602588,37.1027904,107.13433742,36.44794404,1,0
2017-06-11 02:27:31.590,1.9826212023,-7.6097437591,0.9468470709,31.05010628,98.3553973,30.16029772,1,0
2017-06-11 02:27:31.840,4.034745881,-8.773651456,0.2005349929,20.96702292,89.79867676,21.9967339,1,0
2017-06-11 02:27:32.090,6.185377688,-11.577453065,-0.8856303647,11.26065683,91.19464524,20.66025438,1,0
2017-06-11 02:27:32.340,4.115386195,-7.252335028,0.1213077383,267.783020411,116.51102164,39.96948074,1,0
2017-06-11 02:27:32.590,4.8168395511,-5.168332627,-3.4922978805,312.9460346,136.6476366,40.81083616,1,0
2017-06-11 02:27:32.840,5.0084457212,-7.8134249818,-0.8079441494,334.5846978,105.76258914,36.85084152,1,0
2017-06-11 02:27:33.090,4.82637171,-7.952327399,-0.0091968747,341.510454,91.01828888,25.3848201,1,0
2017-06-11 02:27:33.340,5.888467107,-11.436721664,-1.3004477634,337.5120612,89.53861328,19.55554648,1,0
2017-06-11 02:27:33.590,3.4352485256,-7.200913951,-0.8095166253,322.8442806,114.3003576,38.04290142,1,0
2017-06-11 02:27:33.840,4.616568,-3.7290455786,-4.857746468,293.7490056,139.3137542,39.72580898,1,0
2017-06-11 02:27:34.090,5.197839269,-7.908354836,-1.7574654043,312.4057692,112.2905691,37.66230698,1,0
2017-06-11 02:27:34.340,5.046809339,-7.353285067,0.7355105355,332.1774092,91.08389092,23.69877452,1,0
2017-06-11 02:27:34.590,4.084682056,-8.530221598,0.6772397042,325.5446396,84.51012796,14.07128869,1,0
2017-06-11 02:27:34.840,6.63803642,-11.303127455,0.3419608966,310.8342902,95.02418956,19.5001087,1,0
2017-06-11 02:27:35.090,4.101902208,-6.914565416,-0.5176355895,265.5944782,128.2014048,40.50675654,1,0
2017-06-11 02:27:35.340,5.329182146,-6.143488837,-3.1837953895,235.8412136,131.8782141,40.59332322,1,0
2017-06-11 02:27:35.590,5.428647304,-8.028824343,-0.2581831125,255.0384104,100.54634008,31.62232666,1,0
2017-06-11 02:27:35.840,5.153699033,-9.890688659,-0.3025149301,254.9151246,89.66178754,19.22319875,1,0
2017-06-11 02:27:36.090,5.0766674939,-10.1280541455,-1.9015972142,250.7197558,99.22431796,26.29008758,1,0
2017-06-11 02:27:36.340,2.5465525212,-3.427656279,-2.2471511259,222.3239654,131.16728448,36.47098886,1,0
2017-06-11 02:27:36.590,6.021941553,-8.823467865,-2.5770890372,233.6036912,113.99217422,36.11887888,1,0
2017-06-11 02:27:36.840,5.177002566,-6.964741061,0.0773351842,253.6563064,91.4679848,26.35801368,1,0
2017-06-11 02:27:37.090,5.412241415,-10.685763275,-0.376521035,254.2378776,87.05712536,18.48816736,1,0
2017-06-11 02:27:37.340,4.788769907,-8.979599176,-1.4841936765,248.4556412,100.4826897,29.23360296,1,0
2017-06-11 02:27:37.590,2.9260194279,-3.368762761,-2.6801467341,222.60562,127.74253862,40.37758846,1,0
2017-06-11 02:27:37.840,6.432735375,-8.918693877,-1.8572658882,238.3163154,108.53461482,37.51911684,1,0
2017-06-11 02:27:38.090,5.320608006,-7.212793218,0.1483475154,257.2399346,88.6155706,27.22683074,1,0
2017-06-11 02:27:38.340,5.516640318,-10.407246528,-0.4728008276,256.7443438,86.71904662,22.57809572,1,0
2017-06-11 02:27:38.590,4.6772289827,-8.6976849,-1.5419038582,250.4657098,100.34357986,33.51314572,1,0
2017-06-11 02:27:38.840,3.759150962,-4.145635289,-2.2926804417,225.6962184,127.5695966,44.10174314,1,0
2017-06-11 02:27:39.090,6.1677920554,-8.0983201673,-2.607085585,234.889664,113.2343637,42.32394628,1,0
2017-06-11 02:27:39.340,5.035169501,-7.167718967,0.5088219227,259.4648614,88.36728742,31.04258638,1,0
2017-06-11 02:27:39.590,5.1609353297,-10.186445302,0.4201955317,264.4273868,82.91083942,22.33965116,1,0
2017-06-11 02:27:39.840,4.9537867519,-9.542237239,-1.2854070358,260.490122,94.16791048,30.4017198,1,0
2017-06-11 02:27:40.090,2.9975001352,-4.502999802,-2.5803796368,230.1014352,131.19729658,41.93646934,1,0
2017-06-11 02:27:40.340,6.346873882,-5.740215365,-4.7562455327,231.4066832,128.30125132,42.02065786,1,0
2017-06-11 02:27:40.590,4.941452412,-7.548431284,-0.2621109451,264.416992,93.19999184,34.9946185,1,0
2017-06-11 02:27:40.840,4.542825346,-7.726237513,1.2048385773,276.5727052,79.62482212,21.3712557,1,0
2017-06-11 02:27:41.090,4.323920548,-8.83711947,1.4184503808,277.2660786,76.2593195,15.21400772,1,0
2017-06-11 02:27:41.340,5.1958035,-10.70839621,0.3270878188,272.0810836,85.01102772,19.65031755,1,0
2017-06-11 02:27:41.590,2.4595893716,-6.007834874,0.6666297644,249.0751612,109.22741246,40.27638346,1,0
2017-06-11 02:27:41.840,7.383198806,-8.624106425,-3.5688906228,233.7972286,106.83039998,38.84544436,1,0
2017-06-11 02:27:42.090,2.9598571965,-8.118898797,1.8999521287,230.42682,98.49693706,31.49995274,1,0
2017-06-11 02:27:42.340,4.0909780861,-8.3081808614,0.386309553,228.8767234,84.67708234,17.54170891,1,0
2017-06-11 02:27:42.590,6.8932777404,-10.7555251798,0.408629051,220.3768922,93.2928395,20.82173666,1,0
2017-06-11 02:27:42.840,1.8260587744,-5.996698062,1.3925362675,187.9847592,114.8735076,38.6834542,1,0
2017-06-11 02:27:43.090,7.3466508497,-8.6598401065,-2.6121760721,171.5856236,107.71175562,37.2567489,1,0
2017-06-11 02:27:43.340,3.4866696035,-8.618334464,1.0828841805,168.3084072,99.04155086,27.98867534,1,0
2017-06-11 02:27:43.590,5.78497829,-8.759017906,-0.3470862444,166.4818614,86.60413088,15.27378548,1,0
2017-06-11 02:27:43.840,6.259982594,-10.716802783,1.8266335876,147.5416172,103.51360822,24.03648837,1,0
2017-06-11 02:27:44.090,3.2961457106,-6.644910132,-1.1321736987,106.47483434,117.2227552,34.25799916,1,0
2017-06-11 02:27:44.340,3.7988603771,-7.957189265,-0.3134841492,92.56367226,108.79536532,33.62131366,1,0
2017-06-11 02:27:44.590,4.666887368,-8.709872133,0.8748048762,97.8193959,93.54972152,22.22736392,1,0
2017-06-11 02:27:44.840,7.301624509,-9.199509963,0.1037522517,101.06380236,83.45204372,11.9845008,1,0
2017-06-11 02:27:45.090,5.1700006596,-11.7085009131,0.3098042543,84.3510393,106.33494096,30.02181166,1,0
2017-06-11 02:27:45.340,3.6006006774,-3.2226426271,-3.4996985255,39.02225318,138.93909672,39.11520002,1,0
2017-06-11 02:27:45.590,4.7971285647,-8.4466833841,-3.1620725636,35.84906754,125.7210999,41.75364346,1,0
2017-06-11 02:27:45.840,5.893736143,-7.564382111,0.3883524268,63.67714046,94.37819766,33.95752524,1,0
2017-06-11 02:27:46.090,6.5803282703,-10.5574124604,-1.889694215,68.02635836,87.50609654,24.13219016,1,0
2017-06-11 02:27:46.340,3.334418178,-6.864916612,-1.1512380454,57.19119734,112.56072456,39.98692274,1,0
2017-06-11 02:27:46.590,4.8877270247,-5.5614049189,-3.1414674144,45.87760194,123.6419057,39.79715566,1,0
2017-06-11 02:27:46.840,5.514748255,-7.52345125,7.1852716e-05,75.87519016,92.75445192,32.61276354,1,0
2017-06-11 02:27:47.090,5.453962642,-9.985267947,-0.6813351854,78.77719184,82.5389905,21.4272599,1,0
2017-06-11 02:27:47.340,5.198006895,-9.919045629,-1.5669655463,73.2638629,94.76753568,30.90962804,1,0
2017-06-11 02:27:47.590,3.1255006044,-4.5237370365,-0.9478769128,51.82926932,117.0776412,43.74211824,1,0
2017-06-11 02:27:47.840,6.2615153784,-8.311005492,-0.1788121622,77.71500014,90.6804631,35.05632544,1,0
2017-06-11 02:27:48.090,5.463470907,-8.505576868,0.2443638585,85.03296716,81.96032154,22.34940184,1,0
2017-06-11 02:27:48.340,5.6297810338,-10.447387042,-0.9865325403,81.18315778,88.85438066,25.14304128,1,0
2017-06-11 02:27:48.590,3.353506501,-5.057083958,-2.0282942203,55.94132976,120.07732522,41.21763188,1,0
2017-06-11 02:27:48.840,5.6110713405,-7.7475015061,-2.2003698655,60.01599492,112.67203496,39.1811347,1,0
2017-06-11 02:27:49.090,5.669466548,-6.862114435,0.2758344122,84.79746044,89.0536202,28.91465296,1,0
2017-06-11 02:27:49.340,6.0222887356,-10.4854197059,0.1439620194,84.2296205,84.1407867,21.1333877,1,0
2017-06-11 02:27:49.590,5.876420183,-9.44152666,-0.6788204195,67.12612126,99.2438568,29.39170362,1,0
2017-06-11 02:27:49.840,2.3892476418,-4.045715052,-2.8089508825,20.911684162,138.71221812,36.57560748,1,0
2017-06-11 02:27:50.090,5.7299272381,-5.9978065657,-5.140679833,14.488306896,135.7586786,39.75027008,1,0
2017-06-11 02:27:50.340,5.61280035,-6.886399945,0.1152722955,45.569994,102.82251332,37.60372888,1,0
2017-06-11 02:27:50.590,4.800122307,-7.782999491,0.0585582303,46.20634282,89.85581434,26.26204558,1,0
2017-06-11 02:27:50.840,6.190982052,-11.04868061,-0.2602667905,39.0572608,87.45339254,18.09658744,1,0
2017-06-11 02:27:51.090,4.5512079,-9.673843567,1.0585747317,25.210278862,104.59525172,32.24185598,1,0
2017-06-11 02:27:51.340,3.034010879,-5.001639243,-1.0734957037,336.308871,128.3666829,44.7250125,1,0
2017-06-11 02:27:51.590,5.5150596,-9.165404849,-0.8625663238,271.877376937,100.22639164,39.19919586,1,0
2017-06-11 02:27:51.840,4.487572212,-7.983486628,0.9374585816,2.887528638,84.81996768,23.3840782,1,0
2017-06-11 02:27:52.090,6.9932417637,-11.38769564,-0.5281497166,195.1350649,85.86581952,21.11013268,1,0
2017-06-11 02:27:52.340,3.2044644069,-6.959831285,-1.360466952,334.1282246,119.14445802,39.13588282,1,0
2017-06-11 02:27:52.590,4.4181406266,-3.6528839512,-5.2609480103,309.2354092,139.63291652,38.89903378,1,0
2017-06-11 02:27:52.840,5.663335297,-7.604019695,-0.7179071321,339.6718024,107.31716362,36.12735736,1,0
2017-06-11 02:27:53.090,4.1220223091,-7.6947626384,0.4109514995,348.8026116,88.3393481,20.90685142,1,0
2017-06-11 02:27:53.340,6.0586645822,-9.8388118366,-0.0115245493,340.7936764,82.53119528,11.07256686,1,0
2017-06-11 02:27:53.590,4.8782679283,-11.3813268364,1.6962545065,317.2220926,102.28964996,28.4768075,1,0
2017-06-11 02:27:53.840,3.2721955672,-3.962368371,-2.4648823714,265.317313,135.8150233,42.68648358,1,0
2017-06-11 02:27:54.090,5.1662489217,-9.450675574,-1.9880099864,270.3050372,115.53733666,43.7699891,1,0
2017-06-11 02:27:54.340,5.963263565,-7.984875725,-0.1152243949,292.9321406,89.52456638,27.71486106,1,0
2017-06-11 02:27:54.590,6.3858168952,-10.96633982,-0.9536249683,288.4081424,93.32907614,27.81729586,1,0
2017-06-11 02:27:54.840,2.2142195921,-4.0830773816,-1.7991387438,257.4194842,123.76930298,40.27797594,1,0
2017-06-11 02:27:55.090,6.583717348,-9.046324459,-0.2979165022,271.7014432,106.01266172,37.21094356,1,0
2017-06-11 02:27:55.340,5.046138709,-7.881315071,0.1850152642,283.5151516,89.23517694,23.54249562,1,0
2017-06-11 02:27:55.590,6.8164174819,-11.19496832,-0.9618398814,278.8675818,91.87791222,22.45229466,1,0
2017-06-11 02:27:55.840,2.5483250994,-5.6394486657,-1.6314680611,253.4101342,117.49930166,39.02837692,1,0
2017-06-11 02:27:56.090,5.0049033277,-7.9287954986,-1.8538400487,256.1149762,110.09477224,38.63021126,1,0
2017-06-11 02:27:56.340,5.729461734,-7.678720306,0.3412902992,276.3551648,88.27792094,25.23978522,1,0
2017-06-11 02:27:56.590,7.4036523569,-10.991080405,-1.3317027604,271.2539388,91.97194198,25.0040084,1,0
2017-06-11 02:27:56.840,1.0313099615,-4.2457892128,-1.4005784706,247.7072986,114.7251018,41.315527,1,0
2017-06-11 02:27:57.090,7.1968903147,-10.571688509,1.3454741076,270.0163208,93.1795512,34.04252636,1,0
2017-06-11 02:27:57.340,5.49942012,-7.153420659,-0.8025950314,275.6004462,83.09080368,21.07606226,1,0
2017-06-11 02:27:57.590,5.374974927,-11.217505593,-0.7760103105,269.8385946,93.22656188,28.41001978,1,0
2017-06-11 02:27:57.840,3.287978759,-3.739320193,-1.512550698,239.7349734,126.96641936,39.73660288,1,0
2017-06-11 02:27:58.090,6.767630989,-5.5685643343,-4.875206163,232.0886876,126.79811674,40.01867416,1,0
2017-06-11 02:27:58.340,5.128766882,-7.446427408,0.0887594219,261.9680142,95.06503294,30.34632924,1,0
2017-06-11 02:27:58.590,4.137851485,-8.146946668,1.4541601265,268.3177322,83.5589915,16.89719975,1,0
2017-06-11 02:27:58.840,5.502701326,-9.65892261,0.3214834808,260.768407,80.7410447,11.44153823,1,0
2017-06-11 02:27:59.090,2.883052782,-9.591359069,0.6313511285,247.3008472,99.91745924,29.38405928,1,0
2017-06-11 02:27:59.340,5.4726677639,-5.9937521826,-3.3515665533,226.9451574,107.77044098,40.92815084,1,0
2017-06-11 02:27:59.590,3.4460979597,-9.869851995,2.323600147,230.3629132,96.67891542,41.79343104,1,0
2017-06-11 02:27:59.840,4.7080521784,-7.3962802717,1.0190687659,246.4376736,78.29966056,27.3404036,1,0
2017-06-11 02:28:00.090,5.3893450414,-11.185627838,-0.142192324,250.0907578,81.92873672,26.79141842,1,0
2017-06-11 02:28:00.340,2.401486193,-6.3237619334,0.7353428756,240.2982916,105.7351281,46.77668722,1,0
2017-06-11 02:28:00.590,6.9964031814,-9.160686669,-3.8616338811,241.2316422,98.32331072,42.30444294,1,0
2017-06-11 02:28:00.840,4.2074746813,-7.800435169,3.202763961,255.9376656,89.41486126,37.96189882,1,0
2017-06-11 02:28:01.090,5.161147561,-10.823189562,0.6759943006,256.6930346,79.73725436,20.6212846,1,0
2017-06-11 02:28:01.340,6.6629924861,-9.233423375,-0.1293310761,245.2657112,84.23865392,33.52057868,1,0
2017-06-11 02:28:01.590,3.7260518178,-4.297168169,4.9373808831,175.68508339,16.620666733,49.01518194,1,0
2017-06-11 02:28:01.840,2.7555658805,,6.6070688376,24.1557353,,9.599454528,1,0
2017-06-11 02:28:02.090,0.6876580278,,,30.7889651,,0.1021593024,1,0
2017-06-11 02:28:02.340,,,,27.48789694,,,1,0
2017-06-11 02:28:02.590,,,5.511590702,20.4815209394,,,1,0
