,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking,acc_phone_x_kalman,acc_phone_y_kalman,acc_phone_z_kalman,gyr_phone_x_kalman,gyr_phone_y_kalman,gyr_phone_z_kalman,rotation_phone_x_kalman,rotation_phone_y_kalman,rotation_phone_z_kalman,rotation_phone_theta_kalman,rotation_phone_phi_kalman
2017-06-25 00:25:53.341,-0.18136284965,-13.637660925,0.64144613795,-1.772606415,1.54126844625,-1.7063805575,-0.3518111515,0.6035874225,-0.629269102,0.3376579065,0.5235988,0,1,0,0.341820483806,-12.4926541906,-0.0199982156392,-1.48845533276,1.61327017677,-1.33220704383,-0.357128193909,0.576616891681,-0.621591271725,0.383001883897,0.523598790169
2017-06-25 00:25:53.441,-2.392085735,-10.3151101575,-1.79913875416,-2.3740958475,0.162583415275,-1.39226025875,-0.404381735,0.6424279395,-0.6090926025,0.2259592805,0.5235988,0,1,0,-0.785191159901,-11.4767632489,-0.858428272248,-2.15461904431,0.663500729725,-1.37541005827,-0.389004593522,0.621627231817,-0.61300842752,0.277608408729,0.523598790169
2017-06-25 00:25:53.541,0.73113961365,-5.9184527675,-0.502175741275,-2.501729715,-0.57835830275,-0.311564979825,-0.4601892155,0.698023587,-0.526213896,0.1504905185,0.5235988,0,1,0,-0.160106665085,-8.88364120922,-0.690542255244,-2.4157097675,-0.149548499469,-0.610067641431,-0.437024493543,0.6738772062,-0.553406603217,0.192297824307,0.523598790169
2017-06-25 00:25:53.641,1.18715136225,-2.667033984,-1.2925921,-0.9226901694,-0.8717697248,0.4796849635,-0.4878563835,0.7441184535,-0.434966405,0.136197872,0.5235988,0,1,0,0.39528012428,-5.98340356126,-0.974261625834,-1.29268592949,-0.622389136946,0.173912939775,-0.471314796128,0.721917517784,-0.472073710376,0.154648360086,0.523598790169
2017-06-25 00:25:53.741,1.75626787038,-5.409451205,-3.11843532458,2.20334068,1.9681963115,0.401906842293,-0.4547895285,0.7454063615,-0.462167991,0.1485292005,0.5235988,0,1,0,0.95632681795,-5.71563712152,-1.98471563718,1.33696560537,1.0736757406,0.337934386687,-0.460167134853,0.737982333966,-0.465271442836,0.150541707677,0.523598790169
2017-06-25 00:25:53.841,1.956431665,-11.681229465,-3.56564535125,1.37043340175,1.109629166,0.116853504875,-0.389414261,0.7061686655,-0.57830651,0.12123269815,0.5235988,0,1,0,1.36860494744,-8.49876866623,-2.72973775686,1.36213954594,1.09721455998,0.178886251027,-0.412438482936,0.716223904208,-0.542892628933,0.130872021551,0.523598790169
2017-06-25 00:25:53.941,0.190463956,-10.7587874225,-0.773052461,1.20462918075,1.11782753075,1.0980236575,-0.3257679975,0.684518553,-0.6380089855,0.13157931175,0.5235988,0,1,0,0.882934087766,-9.5531364897,-1.80763874004,1.24366294267,1.11070994302,0.840124298094,-0.353972094467,0.69453958123,-0.608209061624,0.131346692482,0.523598790169
2017-06-25 00:25:54.041,2.42387963,-8.4756152175,-0.34176930326,0.70729642075,0.229208543717,0.817921296,-0.2630734105,0.6737110925,-0.6739268215,0.1499136655,0.5235988,0,1,0,1.51816565266,-9.05043995658,-1.11683947854,0.840217219223,0.533588047363,0.824151191437,-0.292653442741,0.680294308344,-0.653337462084,0.143807248836,0.523598790169
2017-06-25 00:25:54.141,2.1090542675,-8.4888476875,-0.69000516425,0.50459951475,-0.129177688337,0.645675496,-0.2353699605,0.6616431315,-0.6873860615,0.184884979,0.5235988,0,1,0,1.76175060009,-8.78843998895,-0.915691402514,0.587771315322,0.0996731167173,0.695753706599,-0.254011015828,0.667538162454,-0.676718622252,0.171375086695,0.523598790169
2017-06-25 00:25:54.241,1.7183068325,-9.4284139625,-0.120469483925,0.5689887215,0.111024138,0.401427718,-0.2149746625,0.6496438335,-0.700812112,0.2013878995,0.5235988,0,1,0,1.74384154018,-9.08700762101,-0.540938573771,0.573643383496,0.107104670244,0.484012194623,-0.227677774107,0.655299642305,-0.693263617554,0.191517101893,0.523598790169
2017-06-25 00:25:54.341,0.791913244125,-13.1470413625,-0.82610214775,0.267059497575,-0.1504987947,0.53246867925,-0.1995380695,0.6382808595,-0.7089967295,0.2236183115,0.5235988,0,1,0,1.35142346301,-10.9811376541,-0.675323516216,0.343036229644,-0.0615491729729,0.518872346564,-0.208695222296,0.643659939951,-0.704067536394,0.213060672323,0.523598790169
2017-06-25 00:25:54.441,2.32520482837,-13.255176375,-4.9814612075,-1.39824932175,0.34129740783,-0.70527344745,-0.20260925,0.653108482,-0.695125639,0.2206589675,0.5235988,0,1,0,1.7528501582,-12.042046424,-2.70461518547,-0.96672896326,0.20219582891,-0.36179225668,-0.204589736346,0.650122107395,-0.697927134569,0.218159997666,0.523598790169
2017-06-25 00:25:54.541,-0.626058114,-10.765613325,2.28760299315,-1.780724955,0.232189767,-1.9014913075,-0.245541,0.702195813,-0.6544654335,0.1308509428,0.5235988,0,1,0,0.772181093852,-11.4465514086,-0.352004173898,-1.57900287251,0.221832955025,-1.46946949397,-0.23221474327,0.685737044191,-0.66808198104,0.159565673385,0.523598790169
2017-06-25 00:25:54.641,-0.1385518908,-8.4601074675,-1.41300172088,-2.25859991,-1.7342231,-1.2351069255,-0.3240048365,0.739842454,-0.577501642,0.1097721047,0.5235988,0,1,0,0.396745151639,-10.0532840263,-0.85200529522,-2.09018421481,-1.05880346303,-1.30086637345,-0.294134721652,0.722741537722,-0.605880458878,0.126148513306,0.523598790169
2017-06-25 00:25:54.741,0.689107028883,-4.4039621525,-0.98375431075,-1.40343986425,-1.3271257275,-0.382661946125,-0.4036951585,0.7695257685,-0.482068294,0.1077552276,0.5235988,0,1,0,0.517266916153,-7.41770239036,-0.914092776309,-1.57362686229,-1.23447490273,-0.640299513762,-0.368042271728,0.754738819286,-0.520858633126,0.113804523886,0.523598790169
2017-06-25 00:25:54.841,-0.115882099231,-2.28724374359,-2.80008499,1.19090789464,0.66168525641,0.241337531128,-0.4259743365,0.7718693965,-0.4534617445,0.1290890262,0.5235988,0,1,0,0.256260780506,-5.02418639108,-1.80287731163,0.505808891432,0.00694743693324,-0.00603965130473,-0.407122226198,0.76645500447,-0.474577175234,0.124062167288,0.523598790169
2017-06-25 00:25:54.941,2.07797891108,-12.8186240375,-3.01006072125,1.96396401,1.446720913,0.57127788025,-0.361257389,0.7391237255,-0.5531790065,0.1252348763,0.5235988,0,1,0,1.00723658915,-8.66053042128,-2.37176935283,1.60260823306,0.949571946071,0.409289222031,-0.37618260327,0.747762222644,-0.528553076339,0.124849185826,0.523598790169
2017-06-25 00:25:55.041,1.22032236625,-9.9316075875,-0.9267528465,1.3302666725,1.3899710925,0.85156657925,-0.2849560525,0.7146515205,-0.625879025,0.123898318,0.5235988,0,1,0,1.09507798992,-9.25352667867,-1.69079715946,1.39775759685,1.23790276006,0.727468634631,-0.314642765837,0.725116721261,-0.595386834879,0.124211046457,0.523598790169
2017-06-25 00:25:55.141,2.85258813,-9.2139996925,-0.159628057175,0.7650311025,0.463075259245,0.90448337875,-0.2123342295,0.693096047,-0.6774286735,0.12373032675,0.5235988,0,1,0,1.81958506721,-9.23508615537,-0.969225062018,0.921831538797,0.730620614355,0.854815082407,-0.245627226215,0.703216719273,-0.651724968977,0.123888427059,0.523598790169
2017-06-25 00:25:55.241,1.673280475,-7.7542951375,-0.014010865025,0.60377858575,-0.53039246325,0.61296183925,-0.1889615775,0.676200626,-0.6939651725,0.158840561,0.5235988,0,1,0,1.75927320588,-8.54425190465,-0.519074968689,0.682597554326,-0.094968841596,0.680823062494,-0.207401577564,0.68473952097,-0.680731338894,0.147345295012,0.523598790169
2017-06-25 00:25:55.341,0.74479123425,-8.9953345125,-0.35266664334,0.546469804,-0.223059762115,0.36120775475,-0.182826425,0.657509174,-0.7040029995,0.196325881,0.5235988,0,1,0,1.34106829786,-8.75469580529,-0.44065410546,0.580204589701,-0.178830390629,0.450888123143,-0.190823614711,0.666115768217,-0.696711975468,0.180216850147,0.523598790169
2017-06-25 00:25:55.441,2.23377492475,-10.97535705,-0.226508982225,0.20929820135,-0.245418974695,0.5341456135,-0.1794020115,0.649941612,-0.7085648075,0.2080265585,0.5235988,0,1,0,1.70907313582,-9.79070227192,-0.339737001448,0.301215148497,-0.222426161866,0.510784507598,-0.183118800023,0.655053735418,-0.704851323942,0.198880332616,0.523598790169
2017-06-25 00:25:55.541,0.8707093891,-14.0485264625,-3.86448393475,-0.575430300025,-0.5393627655,0.0099551701425,-0.182631925,0.651050602,-0.697849918,0.2358848815,0.5235988,0,1,0,1.36347030874,-11.7771077657,-2.00079388343,-0.358182556314,-0.429925624459,0.15048210666,-0.182790362521,0.652315877309,-0.700043465335,0.223714596565,0.523598790169
2017-06-25 00:25:55.641,1.1723022286,-13.1288989625,-1.55760100875,-2.0007768725,0.5523257903,-1.50152759,-0.2262175775,0.6875738005,-0.658884093,0.2010393465,0.5235988,0,1,0,1.28466415707,-12.4077595893,-1.79193671846,-1.59371384997,0.21315763791,-1.03799269079,-0.212085602011,0.676429930482,-0.67177932924,0.208496918725,0.523598790169
2017-06-25 00:25:55.741,-2.48297672495,-9.1162231,-1.36827473665,-2.2029414175,-1.12618562815,-1.3572041925,-0.29168908,0.7337570355,-0.5978646635,0.1322409045,0.5235988,0,1,0,-0.26848897286,-10.8721571449,-1.59228359053,-2.05196441462,-0.663714867625,-1.26763713103,-0.265784701022,0.715637822689,-0.621022134915,0.157320446492,0.523598790169
2017-06-25 00:25:55.841,0.99908244415,-5.881389815,-0.1257984139,-1.9459435675,-1.06336687825,-0.92503256275,-0.381628423,0.767285448,-0.50247686,0.109139148,0.5235988,0,1,0,0.254048233976,-8.54381128371,-0.90119415844,-1.97221736525,-0.925368374878,-1.02116344866,-0.343930840297,0.75096135455,-0.539617086473,0.124985303452,0.523598790169
2017-06-25 00:25:55.941,0.420266072043,-1.75315436525,-2.306463789,-0.0094494154175,-0.7125135715,-0.17778235815,-0.435102533,0.779233748,-0.436666476,0.11209162825,0.5235988,0,1,0,0.322569027593,-5.3757619263,-1.56343538738,-0.495856857694,-0.786011624099,-0.414425364736,-0.405433654491,0.770297783547,-0.468920897293,0.116332180043,0.523598790169
2017-06-25 00:25:56.041,1.26965979375,-10.5223989395,-2.60015307725,2.514905645,2.12500359675,0.384471985482,-0.3981390795,0.754188323,-0.5064508735,0.1170862145,0.5235988,0,1,0,0.712992902164,-7.77682567957,-2.051994412,1.76878727717,1.11983970228,0.160310600404,-0.400512869062,0.759279974297,-0.494692749289,0.11683822462,0.523598790169
2017-06-25 00:25:56.141,0.87070937875,-9.216813965,-2.43381896275,1.26585084,1.10398611325,0.643386340025,-0.3296882825,0.7173958595,-0.604928397,0.100322695,0.5235988,0,1,0,0.778009133938,-8.44862434053,-2.23193143504,1.39048704106,1.10946032503,0.507840875854,-0.352735846726,0.730634030773,-0.570391567597,0.105754421663,0.523598790169
2017-06-25 00:25:56.241,2.32632345195,-10.4680465488,-0.0832415344463,1.07306042585,1.08329215634,0.989206876098,-0.242807233,0.700210732,-0.661194894,0.1131581802,0.5235988,0,1,0,1.41627839188,-9.39074646422,-1.21934916679,1.15172414151,1.09232791858,0.854141109448,-0.27857994038,0.709826542742,-0.632746242105,0.110723187905,0.523598790169
2017-06-25 00:25:56.341,1.8024917575,-7.5668849225,-0.290216501008,0.537180075,-0.06955312245,0.75116306825,-0.196207945,0.6855042185,-0.6887647265,0.13048837225,0.5235988,0,1,0,1.57548904004,-8.53985924469,-0.781490144598,0.689474590641,0.331640539877,0.780057516977,-0.223013237175,0.693191686658,-0.671214159563,0.123987874201,0.523598790169
2017-06-25 00:25:56.441,2.15269278205,-8.35659191538,-0.16556340841,0.568044124872,-0.160964488585,0.501212185897,-0.175808715,0.6722459535,-0.70025561,0.163392693,0.5235988,0,1,0,1.81343258569,-8.45435954687,-0.491231184412,0.598136670428,0.00913039032043,0.579452965493,-0.191169894778,0.678866224533,-0.691156942812,0.15043299692,0.523598790169
2017-06-25 00:25:56.541,1.71040326,-10.19889185,0.239322336718,0.61234962475,-0.11778513575,0.41641371525,-0.1635176495,0.654012882,-0.7154139745,0.183383141,0.5235988,0,1,0,1.7709602764,-9.26823718315,-0.14695370629,0.608827415267,-0.0739616248743,0.462160655197,-0.172516179157,0.661868185622,-0.70781425871,0.172546294952,0.523598790169
2017-06-25 00:25:56.641,0.96818669675,-13.3907942375,-1.18697172855,0.0450112231625,-0.46560398325,0.379148356325,-0.1542494795,0.6402707285,-0.721775887,0.212638525,0.5235988,0,1,0,1.44002896292,-11.1915360716,-0.637068108025,0.184734510665,-0.330371174715,0.402440655609,-0.160193781208,0.647096957609,-0.717401712354,0.199452750514,0.523598790169
2017-06-25 00:25:56.741,2.61392441925,-13.661730875,-4.8478190975,-1.5823934195,0.159841747375,-0.834264808,-0.178508357,0.660571903,-0.697237489,0.212060888,0.5235988,0,1,0,1.92394970113,-12.3439575303,-2.62140843838,-1.14446890915,-0.00942714625091,-0.487259522301,-0.172548471589,0.65631293888,-0.703554939293,0.207914244301,0.523598790169
2017-06-25 00:25:56.841,-1.5951429495,-10.3521130875,2.305745259,-1.61473442,0.1705688442,-1.8748465875,-0.223053073,0.70702934,-0.6591531955,0.12144002045,0.5235988,0,1,0,0.473256807203,-11.4147009624,-0.299459339293,-1.49819458291,0.108416823319,-1.48550565243,-0.206617984551,0.690999565083,-0.673064274852,0.149880189825,0.523598790169
