acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rot_phone_x,rot_phone_y,rot_phone_z,rot_phone_theta,rot_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk,pca_1,pca_2,pca_3,pca_4,acc_phone_x_temp_mean_ws_30,acc_phone_y_temp_mean_ws_30,acc_phone_z_temp_mean_ws_30,gyr_phone_x_temp_mean_ws_30,gyr_phone_y_temp_mean_ws_30,gyr_phone_z_temp_mean_ws_30,rot_phone_x_temp_mean_ws_30,rot_phone_y_temp_mean_ws_30,rot_phone_z_temp_mean_ws_30,rot_phone_theta_temp_mean_ws_30,rot_phone_phi_temp_mean_ws_30,pca_1_temp_mean_ws_30,pca_2_temp_mean_ws_30,pca_3_temp_mean_ws_30,pca_4_temp_mean_ws_30,acc_phone_x_temp_std_ws_30,acc_phone_y_temp_std_ws_30,acc_phone_z_temp_std_ws_30,gyr_phone_x_temp_std_ws_30,gyr_phone_y_temp_std_ws_30,gyr_phone_z_temp_std_ws_30,rot_phone_x_temp_std_ws_30,rot_phone_y_temp_std_ws_30,rot_phone_z_temp_std_ws_30,rot_phone_theta_temp_std_ws_30,rot_phone_phi_temp_std_ws_30,pca_1_temp_std_ws_30,pca_2_temp_std_ws_30,pca_3_temp_std_ws_30,pca_4_temp_std_ws_30,temp_pattern_labelstairsdown,temp_pattern_labelstairsup,temp_pattern_labelstanding,temp_pattern_labelwalking,temp_pattern_labelsitting,temp_pattern_labelondesk,temp_pattern_labelstairsdown(b)labelstairsdown,temp_pattern_labelstairsdown(b)labelstairsup,temp_pattern_labelstairsdown(b)labelstanding,temp_pattern_labelstairsdown(b)labelwalking,temp_pattern_labelstairsdown(b)labelsitting,temp_pattern_labelstairsdown(b)labelondesk,temp_pattern_labelstairsup(b)labelstairsdown,temp_pattern_labelstairsup(b)labelstairsup,temp_pattern_labelstairsup(b)labelstanding,temp_pattern_labelstairsup(b)labelwalking,temp_pattern_labelstairsup(b)labelsitting,temp_pattern_labelstairsup(b)labelondesk,temp_pattern_labelstanding(b)labelstairsdown,temp_pattern_labelstanding(b)labelstairsup,temp_pattern_labelstanding(b)labelstanding,temp_pattern_labelstanding(b)labelwalking,temp_pattern_labelstanding(b)labelsitting,temp_pattern_labelstanding(b)labelondesk,temp_pattern_labelwalking(b)labelstanding,temp_pattern_labelwalking(b)labelwalking,temp_pattern_labelwalking(b)labelsitting,temp_pattern_labelwalking(b)labelondesk,temp_pattern_labelsitting(b)labelstanding,temp_pattern_labelsitting(b)labelwalking,temp_pattern_labelsitting(b)labelsitting,temp_pattern_labelsitting(b)labelondesk,temp_pattern_labelondesk(b)labelondesk,acc_phone_x_max_freq,acc_phone_x_freq_weighted,acc_phone_x_pse,acc_phone_x_freq_0.0_Hz_ws_10,acc_phone_x_freq_0.1_Hz_ws_10,acc_phone_x_freq_0.2_Hz_ws_10,acc_phone_x_freq_0.3_Hz_ws_10,acc_phone_x_freq_0.4_Hz_ws_10,acc_phone_x_freq_0.5_Hz_ws_10,acc_phone_y_max_freq,acc_phone_y_freq_weighted,acc_phone_y_pse,acc_phone_y_freq_0.0_Hz_ws_10,acc_phone_y_freq_0.1_Hz_ws_10,acc_phone_y_freq_0.2_Hz_ws_10,acc_phone_y_freq_0.3_Hz_ws_10,acc_phone_y_freq_0.4_Hz_ws_10,acc_phone_y_freq_0.5_Hz_ws_10,acc_phone_z_max_freq,acc_phone_z_freq_weighted,acc_phone_z_pse,acc_phone_z_freq_0.0_Hz_ws_10,acc_phone_z_freq_0.1_Hz_ws_10,acc_phone_z_freq_0.2_Hz_ws_10,acc_phone_z_freq_0.3_Hz_ws_10,acc_phone_z_freq_0.4_Hz_ws_10,acc_phone_z_freq_0.5_Hz_ws_10,gyr_phone_x_max_freq,gyr_phone_x_freq_weighted,gyr_phone_x_pse,gyr_phone_x_freq_0.0_Hz_ws_10,gyr_phone_x_freq_0.1_Hz_ws_10,gyr_phone_x_freq_0.2_Hz_ws_10,gyr_phone_x_freq_0.3_Hz_ws_10,gyr_phone_x_freq_0.4_Hz_ws_10,gyr_phone_x_freq_0.5_Hz_ws_10,gyr_phone_y_max_freq,gyr_phone_y_freq_weighted,gyr_phone_y_pse,gyr_phone_y_freq_0.0_Hz_ws_10,gyr_phone_y_freq_0.1_Hz_ws_10,gyr_phone_y_freq_0.2_Hz_ws_10,gyr_phone_y_freq_0.3_Hz_ws_10,gyr_phone_y_freq_0.4_Hz_ws_10,gyr_phone_y_freq_0.5_Hz_ws_10,gyr_phone_z_max_freq,gyr_phone_z_freq_weighted,gyr_phone_z_pse,gyr_phone_z_freq_0.0_Hz_ws_10,gyr_phone_z_freq_0.1_Hz_ws_10,gyr_phone_z_freq_0.2_Hz_ws_10,gyr_phone_z_freq_0.3_Hz_ws_10,gyr_phone_z_freq_0.4_Hz_ws_10,gyr_phone_z_freq_0.5_Hz_ws_10,rot_phone_x_max_freq,rot_phone_x_freq_weighted,rot_phone_x_pse,rot_phone_x_freq_0.0_Hz_ws_10,rot_phone_x_freq_0.1_Hz_ws_10,rot_phone_x_freq_0.2_Hz_ws_10,rot_phone_x_freq_0.3_Hz_ws_10,rot_phone_x_freq_0.4_Hz_ws_10,rot_phone_x_freq_0.5_Hz_ws_10,rot_phone_y_max_freq,rot_phone_y_freq_weighted,rot_phone_y_pse,rot_phone_y_freq_0.0_Hz_ws_10,rot_phone_y_freq_0.1_Hz_ws_10,rot_phone_y_freq_0.2_Hz_ws_10,rot_phone_y_freq_0.3_Hz_ws_10,rot_phone_y_freq_0.4_Hz_ws_10,rot_phone_y_freq_0.5_Hz_ws_10,rot_phone_z_max_freq,rot_phone_z_freq_weighted,rot_phone_z_pse,rot_phone_z_freq_0.0_Hz_ws_10,rot_phone_z_freq_0.1_Hz_ws_10,rot_phone_z_freq_0.2_Hz_ws_10,rot_phone_z_freq_0.3_Hz_ws_10,rot_phone_z_freq_0.4_Hz_ws_10,rot_phone_z_freq_0.5_Hz_ws_10,rot_phone_theta_max_freq,rot_phone_theta_freq_weighted,rot_phone_theta_pse,rot_phone_theta_freq_0.0_Hz_ws_10,rot_phone_theta_freq_0.1_Hz_ws_10,rot_phone_theta_freq_0.2_Hz_ws_10,rot_phone_theta_freq_0.3_Hz_ws_10,rot_phone_theta_freq_0.4_Hz_ws_10,rot_phone_theta_freq_0.5_Hz_ws_10,rot_phone_phi_max_freq,rot_phone_phi_freq_weighted,rot_phone_phi_pse,rot_phone_phi_freq_0.0_Hz_ws_10,rot_phone_phi_freq_0.1_Hz_ws_10,rot_phone_phi_freq_0.2_Hz_ws_10,rot_phone_phi_freq_0.3_Hz_ws_10,rot_phone_phi_freq_0.4_Hz_ws_10,rot_phone_phi_freq_0.5_Hz_ws_10,cluster
2017-06-21 01:57:10.795,-6804996728740000,-196200854761000,51959108472900,42286633780600,-575805256171000,-4123032749880000,-48528304510600,-868682953830000,34984712961700,164037958834000,149299825389000,1,0,0,0,0,0,0.7991223851,-0.0220916928,-0.051441289,-0.0010729694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2800367113,1.6640299874,-8164780472369999,-8176256025540001,-8219748289200000,-8341992927840000,-8802156044100000,-1.45200453961E+016,0,0.2826422248,1.6432893059,-244377175577000,-244785193224000,-246330538625000,-250665275367000,-266866173570000,-453017669307000,0.5,0.2993590782,1.4657329793,75073596419400,75267364992700,76001673536800,78064991834700,85823707507200,181135734568000,0.5,0.2792142225,1.6707799895,50407706771000,50476248489300,50736024162400,51466207110400,54215162960800,88418010740000,0,0.2817745583,1.6491713476,-700248400000000,-701297603898000,-705274110962000,-716451234642000,-758528628245000,-1281833595620000,0,0.2807211611,1.6582058945,-4970391319220000,-4977537727840000,-5004623354140000,-5080760192370000,-5367449004230000,-8941333307520001,0,0.2795329526,1.6681562268,-57980607197800,-58060354897500,-58362604392200,-59212196796200,-62411004106700,-102249381668000,0,0.2845219444,1.6243422859,-1.08095096073E+015,-1.08273777085E+015,-1.08950973005E+015,-1108543495210000,-1180187551840000,-2069754928140000,0.5,0.2821569082,1.6458189797,42681107771700,42745972083200,42991808577400,43682796842500,46284007287700,78623704700300,0.5,0.2866811476,1.6037190384,208049069327000,208419290580000,209822391098000,213765815945000,228605994758000,412466402695000,0.5,0.2794164705,1.6691379476,178240451470000,178484850501000,179411127133000,182014684420000,191815896263000,313705633221000,2
2017-06-21 01:57:12.795,-6367823112850000,-186934024649000,45394612994100,39654211902000,-535893296960000,-3846927537620000,-45456230562800,-802087273084000,32528650570200,150481648117000,139903225113000,1,0,0,0,0,0,0.7436847627,-0.0119312604,-0.0547797047,-0.0009479795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2800470272,1.6639441766,-7640850437330000,-7651593944290000,-7692311753960000,-7806758139850000,-8237565984810001,-1.35906429646E+016,0,0.2791572888,1.6728458585,-226299068369000,-226633298048000,-227899092705000,-231448981072000,-244707276940000,-395850967154000,0.5,0.3002520918,1.4551416215,66298600472800,66473804044700,67137753747300,69003333127100,76017971915200,162120714201000,0.5,0.2792315603,1.6706399789,47276481620000,47340813175800,47584632046800,48269962178700,50850043821500,82949745639300,0,0.2818940608,1.6481274804,-652351211529000,-653333023992000,-657054112024000,-667513273276000,-706887384119000,-1196513060900000,0,0.2808876423,1.6567912453,-4643777183460000,-4650496941640000,-4675965476510000,-4747556364400000,-5017122923650000,-8376919307850001,0,0.2795928665,1.6676665239,-54336628351100,-54411549595000,-54695506068700,-55493675207200,-58498822617200,-95919261960300,0,0.2846823114,1.6228470728,-999501412808000,-1001163079760000,-1.00746073367E+015,-1025161243980000,-1.09178503873E+015,-1918775750470000,0.5,0.2822656498,1.6448605403,39720994762400,39781605800700,40011322060100,40656997784300,43087598645200,73301866034300,0.5,0.2868732568,1.6018411465,191194316711000,191536762036000,192834591233000,196482121350000,210208385650000,380217152519000,0.5,0.2794592688,1.6687854382,167074735589000,167304182024000,168173788889000,170618067194000,179819759787000,294265872616000,2
2017-06-21 01:57:14.795,-5958531022390000,-179647617829000,39498076508600,37184425112700,-498588129676000,-3587760461360000,-42573100133200,-740289970946000,30236868395600,137972358389000,131079490771000,1,0,0,0,0,0,0.692457288,-0.0016533029,-0.0566585324,-0.0007971254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2800582459,1.6638507444,-7150342462000000,-7160400652280000,-7198521114250000,-7305667058780000,-7708993730440000,-1.2720569977E+016,0,0.2755579498,1.7002489881,-211517067108000,-211788519382000,-212816485512000,-215698729477000,-226454743266000,-347946087820000,0.5,0.3012040675,1.4437509844,58367753497000,58525875084000,59125086633900,60808725850400,67138766134800,144772222389000,0.5,0.2792471332,1.6705142577,44337673098000,44398046020800,44626861411500,45270018487200,47691316434600,77813691888800,0,0.2820128935,1.6470863512,-607534294024000,-608452716256000,-611933550301000,-621717378129000,-658548730693000,-1116497359070000,0,0.2810520609,1.6553879492,-4.33670210589E+015,-4343017247810000,-4366952207240000,-4434231940250000,-4687560818310000,-7844360246450000,0,0.2796487466,1.6672091571,-50913452944700,-50983816950900,-51250500817700,-52000115465500,-54822410788800,-89960399959600,0,0.2848372263,1.6213978987,-923768098756000,-925312370935000,-931165087941000,-947614906555000,-1.00952945367E+015,-1777837723200000,0.5,0.2823707077,1.6439323447,36955263525300,37011875832600,37226436595800,37829511603300,40099713777200,68315828241400,0.5,0.2870610469,1.5999988785,175606715249000,175923241753000,177122838307000,180494259577000,193181116946000,350267774053000,0.5,0.2795064331,1.6683968402,156591972226000,156807396496000,157623859769000,159918768875000,168558228113000,276021761537000,2
2017-06-21 01:57:16.795,-5575336797960000,-173996975897000,34213603274900,34867450407400,-463732598427000,-3344626767240000,-39868046051000,-682982277486000,28099364564100,126437877887000,122793809378000,1,0,0,0,0,0,0.6451048342,0.0085677937,-0.0573024646,-0.0006297834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280070509,1.6637485038,-6691122735350000,-6700539385640000,-6736228414590000,-6836540269700000,-7214141404830000,-1.19060515276E+016,0,0.2719506848,1.7243277538,-199535023626000,-199753439702000,-200580489036000,-202898774783000,-211541983840000,-308110342838000,0.5,0.302222526,1.4314566487,51213400534800,51355823923100,51895541910000,53411982462800,59112920885000,128967359195000,0.5,0.279260991,1.6704024292,41579776508700,41636428084900,41851139335800,42454651379200,44726684861000,72990436989500,0,0.2821308619,1.6460497413,-565614554461000,-566473368188000,-569728281444000,-578877066553000,-613317380259000,-1041481396180000,0,0.2812142222,1.6539979397,-4.04815438032E+015,-4.05408602847E+015,-4076567472850000,-4.1397611319E+015,-4377700303850000,-7342135012720000,0,0.2797006896,1.6667834793,-47698736119400,-47764799556900,-48015183664900,-48718978853100,-51368725809500,-84353401116000,0,0.2849863654,1.6199983712,-853396071663000,-854830305864000,-860265969985000,-875543486634000,-933044072305000,-1646366261850000,0.5,0.2824715523,1.6430393669,34372266224300,34425120387200,34625437501800,35188474958800,37307929815700,63646221277600,0.5,0.2872438535,1.5981993464,161201349578000,161493706909000,162601702201000,165715655507000,177433301026000,322473463461000,0.5,0.2795575916,1.667975069,146749736676000,146952005047000,147718607738000,149873374118000,157985315804000,258895660965000,2
2017-06-21 01:57:18.795,-5216570928900000,-169680960338000,29489187006300,32694028150200,-431178234936000,-3116660520720000,-37330737904900,-629871897020000,26106683181600,115810298342000,115013670567000,1,0,0,0,0,0,0.601318796,0.0185869707,-0.0569113505,-0.0004537956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2800839476,1.6636363577,-6261192407550000,-6270008517390000,-6303421502450000,-6397336032990000,-6750855860130000,-1.11435457138E+016,0,0.2684469594,1.7443142633,-189914319685000,-190088289039000,-190746968647000,-192592717650000,-199466473121000,-275273686500000,0.5,0.3033164139,1.4181345252,44772426609800,44900441861000,45385555642800,46748540439800,51872112899700,114590839123000,0.5,0.2792731945,1.6703040036,38991939201000,39045093230200,39246548566300,39812799919600,41944547164600,68461634812100,0,0.2822477644,1.6450195129,-526418948995000,-527221727990000,-530264265477000,-538816082999000,-571008734354000,-971176519278000,0,0.2813739301,1.6526231854,-3777164280500000,-3782732673140000,-3.80383731142E+015,-3863160555010000,-4086522498040000,-6868779369860000,0,0.2797488032,1.6663887381,-44680711054400,-44742718402800,-44977729395900,-45638310241400,-48125322887500,-79079649966000,0,0.2851293945,1.6186522118,-788048399622000,-789379574275000,-794424635391000,-808604207513000,-861970921972000,-1523812235900000,0.5,0.282567645,1.6421866986,31960993415600,32010316849600,32197252244000,32722675010900,34700505786600,59274741736000,0.5,0.2874209563,1.5964502966,147898228894000,148168064513000,149190702605000,152064740035000,162879267873000,296697276787000,0.5,0.2796123616,1.6675231348,137508521462000,137698441195000,138418242693000,140441464436000,148058240945000,242815687879000,2
2017-06-21 01:57:20.795,-4880671059270000,-166437640426000,25276487323100,30655432943700,-400784807271000,-2903033476320000,-34951364715200,-580682400504000,24249885654900,106025800030000,107708684433000,1,0,0,0,0,0,0.5608150975,0.0282852459,-0.0556624114,-0.0002756418,-293838393190000,-11252915253500,3205526064850,1800410777460,-25377816968200,-177840937345000,-2069185634420,-40054956694000,1552927758780,7868720285810,6371821099520,0.0348733772,-0.0002130319,0.001305614,4.15507924938E-05,8882872087310000,291759873033000,92906319078600,54594547818100,767194720691000,5408230133970000,62833611176700,1202439696650000,46868975795000,234609526054000,193207968961000,1.0873018119,0.0466853741,0.0582256977,0.0010724279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2800986799,1.6635133114,-5858679540780000,-5866933499380000,-5898215936250000,-5986142097230000,-6317120130850000,-1.0429730574E+016,0,0.2651523861,1.7599480218,-182268511314000,-182405580538000,-182924485332000,-184378013750000,-189783904580000,-248478461328000,0.5,0.3044964689,1.4036359514,38986004158900,39100812869000,39535876504700,40758205901400,45352598664400,101534600582000,0.5,0.2792838126,1.6702184252,36563926017300,36613793522300,36802792743500,37334031626500,39333958301300,64209946591000,0,0.2823633922,1.643997613,-489783955817000,-490534076778000,-493377036587000,-501367862028000,-531448321128000,-905309634511000,0,0.2815309863,1.6512656994,-3522802799060000,-3528027316550000,-3547828605870000,-3603487950360000,-3813050696270000,-6422884155760000,0,0.2797932038,1.6660240938,-41848172242300,-41906356155200,-42126875851900,-42746721433700,-45080338769200,-74121296477100,0,0.2852659682,1.6173632607,-727405551856000,-728640280211000,-733319804015000,-746471897251000,-795970164248000,-1409651324410000,0.5,0.282658437,1.6413795495,29711038344600,29757046018800,29931414450300,30421512800200,32266343621900,55184085225800,0.5,0.2875915742,1.5947601556,135622044954000,135870909175000,136814065935000,139464704501000,149438310277000,272809761222000,0.5,0.2796703531,1.6670441171,128831502103000,129009826171000,129685680139000,131585377237000,138737166673000,227715238368000,2
2017-06-21 01:57:22.795,-4566175366770000,-164040323378000,21530616551800,28743445946000,-372419892899000,-2702953966150000,-32720617384700,-535152621808000,22520523923300,97024445839000,100850415551000,1,0,0,0,0,0,0.5233323368,0.0375667337,-0.0537122937,-0.0001005984,-274995718962000,-10186630274900,2860690022910,1689018279810,-23667836137900,-166409493098000,-1940656463750,-37110283815200,1446940132820,7248331192870,5972605770350,0.0322475215,-0.0002462269,0.0007069893,0.000024938,8313222158009999,265164158077000,82706236448400,51209646738000,715204566586000,5057518590130000,58907839196100,1113097131080000,43648095056000,215907812132000,181124319780000,1.0095938493,0.0455759475,0.0503670615,0.0008785265,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2801148105,1.6633784835,-5481831470830000,-5489559215260000,-5518847305760000,-5601167927700000,-5911045316740000,-9.76149161981E+015,0,0.2621566752,1.7714541298,-176258375068000,-176365148428000,-176769302263000,-177900892101000,-182102776571000,-226869828673000,0.5,0.3057757051,1.3877812463,33799351795500,33902072115800,34291323397000,35384908700000,39494959946100,89697431410900,0.5,0.2792929186,1.6701451002,34286086825900,34332866722000,34510163738400,35008509375800,36884595387300,60218986824500,0,0.2824775287,1.6429860777,-455555077172000,-456255730009000,-458911202279000,-466375021085000,-494471264099000,-843622377222000,0,0.2816851891,1.6499275461,-3284180437240000,-3289079627440000,-3307647869420000,-3359840959530000,-3556349112460000,-6003093669450000,0,0.2798340145,1.6656886369,-39190458564100,-39245040237500,-39451907026100,-40033374308400,-42222475063400,-69461242177900,0,0.285395729,1.6161354827,-671164788117000,-672309331348000,-676647049030000,-688838376893000,-734719480234000,-1303383370400000,0.5,0.2827433697,1.6406232448,27612563920400,27655459030000,27818030631500,28274969408200,29994952203200,51357884902900,0.5,0.2877548612,1.5931380753,124301940623000,124531291440000,125400492832000,127843265887000,137034440305000,250688603867000,0.5,0.2797311721,1.6665411408,120684322753000,120851754160000,121486324895000,123269985211000,129984964321000,213532548159000,2
2017-06-21 01:57:24.795,-4.27171629953E+015,-162293905798000,18209936503900,26950328497600,-345958474478000,-2515665802970000,-30629670969600,-493036058651000,20910615401800,88749983935000,94412231875200,1,0,0,0,0,0,0.4886300597,0.0463559218,-0.0511989701,6.71158601109E-05,-257353294534000,-9280959475480,2547170892640,1584420284770,-22066250648300,-155645142996000,-1819753279350,-34365788294500,1347801337920,6673220414090,5598142360170,0.029823164,-0.0002132218,0.0002114809,1.23988867942E-05,7779897789490000,243234353544000,73448828289800,48031923259400,666525335900000,4727455945880000,55217295306700,1029903656760000,40636303284100,198584842949000,169783493187000,0.9378644291,0.0442132377,0.0467408471,0.000809958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2801324287,1.6632311177,-5129007564390000,-5136242729460000,-5163663949670000,-5240737335810000,-5530862879220000,-9.13590994679E+015,0,0.2595263245,1.7794141476,-171587333001000,-171669565194000,-171980772421000,-172851659573000,-176079383918000,-209686850453000,0.5,0.3071700678,1.3703511301,29161504018300,29253175446900,29600554058800,30576468579500,34243860725800,78984609977100,0.5,0.2793005872,1.6700834234,32149325903000,32193205630500,32359510860300,32826960216800,34586725064200,56473273396500,0,0.2825899489,1.6419870362,-423586368714000,-424240566272000,-426719970044000,-433688881180000,-459921780377000,-785870330987000,0,0.2818363329,1.6486108466,-3060446033740000,-3065037636720000,-3082440071270000,-3131355943440000,-3315521670550000,-5608104198630000,0,0.2798713632,1.665381406,-36697436161900,-36748625706100,-36942635956100,-37487963756500,-39540981353400,-65083125879500,0,0.2855183066,1.614972971,-619039551608000,-620099831835000,-624118189444000,-635411852126000,-677913458907000,-1204531732090000,0.5,0.282821874,1.6399232208,25656272078300,25696246669100,25847749317000,26273574588400,27876414109500,47780655452600,0.5,0.2879099014,1.5915939753,113871288391000,114082496099000,114882935681000,117132442139000,125596156378000,230218296648000,0.5,0.2797944237,1.6660173535,113034900279000,113192096001000,113787873371000,115462494610000,121766996676000,200210288443000,2
2017-06-21 01:57:26.795,-3996014655980000,-161031526284000,15275864874500,25268796944700,-321282556914000,-2340447194760000,-28670166821000,-454100279094000,19412619462100,81149658653600,88369167288600,1,0,0,0,0,0,0.4564871531,0.0545951864,-0.0482434965,0.0002242061,-240835088508000,-8514964862060,2262561876280,1486213911640,-20566678617400,-145514100253000,-1706063790690,-31809497319200,1255102317390,6140433199820,5246843523720,0.0275845265,-0.0001268352,-0.0001933251,3.27124134768E-06,7280586605830000,225324086149000,65060726895600,45049062256900,620961694092000,4416990286760000,51749080096100,952486503325000,37821150136700,182549909948000,159138574490000,0.8716420791,0.0429785398,0.0459927922,0.0008010753,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2801516071,1.6630705929,-4798672357080000,-4805446417260000,-4831120055430000,-4903281493890000,-5174917336460000,-8550250907190000,0,0.2573011777,1.7845871213,-167997234022000,-168059915606000,-168297084842000,-168960369047000,-171413191866000,-196254189062000,0.5,0.3086993321,1.3510751465,25025091487600,25106679439000,25415844279700,26284372026200,29547815148300,69307561374900,0.5,0.2793068912,1.6700328044,30145072962600,30186229086700,30342211728600,30780645900500,32431172721700,52958181321900,0,0.2827004194,1.6410027164,-393739994439000,-394350581697000,-396664699776000,-403169013746000,-427652706468000,-731822292442000,0,0.2819842075,1.6473177817,-2850785623650000,-2855086595880000,-2871387492840000,-2917206833000000,-3089710834770000,-5236662651500000,0,0.2799053803,1.6651014049,-34359481124500,-34407477940400,-34589387427700,-35100700424900,-37025638091000,-60971308834300,0,0.2856333172,1.6138799496,-570758865949000,-571740479165000,-575460686599000,-585916308733000,-625262988759000,-1.11264262994E+015,0.5,0.2828933707,1.6392850162,23833375277000,23870610828000,24011732351200,24408377614300,25901354773600,44437741897000,0.5,0.2880557053,1.5901385836,104267478322000,104461829942000,105198385634000,107268337106000,115056220349000,211289816186000,0.5,0.2798597151,1.6654759038,105853245401000,106000819984000,106560133048000,108132261050000,114050919876000,187695194921000,2
2017-06-21 01:57:28.795,-3737873993560000,-160111499927000,12692690911500,23691998570600,-298280804342000,-2176609669460000,-26834194654500,-418126334533000,18019415297500,74174029283300,82697796632000,1,0,0,0,0,0,0.426700351,0.0622425311,-0.0449516339,0.00036818,-225369783562000,-7869926301350,2004612556510,1394019389000,-19163088754600,-135983992883000,-1599194229080,-29430022344300,1168457205810,5647183275630,4917234225690,0.0255170371,0.000001695,-0.0005186476,-3.03031342871E-06,6813121057460000,210840740815000,57473389899300,42249446232200,578329011594000,4125113112270000,48490880312800,880491301239000,35190876548900,167717496221000,149145942064000,0.8104916412,0.0422895654,0.0467131946,0.0008041515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2801724011,1.6628964327,-4.48938905762E+015,-4495731461310000,-4519769126800000,-4587332321190000,-4841659341800000,-8001953329030000,0,0.2554949089,1.7877433225,-165264470184000,-165311906120000,-165491347920000,-165992829368000,-167842569929000,-185974393430000,0.5,0.3103883571,1.3296158044,21346131497200,21418531658000,21692877347500,22463559437900,25358966103000,60583528239500,0.5,0.2793118985,1.6699926925,28265255667800,28303854448400,28450144644400,28861334933200,30409293372100,49659899594100,0,0.2828086972,1.6400354489,-365885805574000,-366455468353000,-368614480325000,-374682811928000,-397525049885000,-681259578870000,0,0.2821285979,1.6460505933,-2654421320580000,-2658447858750000,-2673708607970000,-2716604004920000,-2878096469190000,-4887565262850000,0,0.2799361972,1.6648476194,-32167462010400,-32212455168300,-32382980511000,-32862293283700,-34666739284500,-57110859224300,0,0.285740363,1.6128607737,-526066736783000,-526974965669000,-530417045243000,-540090912503000,-576494653215000,-1.02728448859E+015,0.5,0.2829572711,1.6387142604,22135569902800,22170237871300,22301628115300,22670920098500,24060913793900,41315272668400,0.5,0.2881912051,1.588783471,95431714983500,95610418494400,96287668648600,98190934584500,105351444080000,193800317582000,0.5,0.2799266582,1.6649199212,99111299575500,99249828408700,99774857835800,101250621466000,106806502577000,175937728044000,2
2017-06-21 01:57:30.795,-3496175352540000,-159414516291000,10427400014700,22213488564400,-276848195745000,-2.02349700932E+015,-25114274610000,-384908180189000,16724281039300,67776796427400,77376122116800,1,1,0,0,0,0,0.3990828475,0.069269534,-0.0414153435,0.0004972372,-210890504157000,-7329148355160,1771220421300,1307478695110,-17849781749700,-127023809976000,-1498768789040,-27216539259000,1087501899510,5190844462550,4607942907160,0.0236072423,0.0001625636,-0.0007746055,-7.02054237042E-06,6375469946490000,199244396869000,50622837988800,39622116838200,538452798141000,3850857902510000,45430952269700,813581467600000,32734374062300,154007021099000,139765003144000,0.7540116411,0.0425075034,0.0478641865,0.0007978909,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280194847,1.6627083143,-4.19981340374E+015,-4.20575170019E+015,-4228257804480000,-4.29151622615E+015,-4529639130720000,-7488619262570000,0,0.2540985912,1.7895501957,-163196407306000,-163232289053000,-163367989135000,-163746936347000,-165140863946000,-178320740209000,0.5,0.3122688758,1.3055465082,18083828277900,18147870756500,18390543366300,19072222243400,21632874065600,52735255706300,0.5,0.2793156693,1.6699625997,26502273484500,26538471419800,26675662313900,27061276014500,28512944010700,46565390689200,0,0.2829145297,1.6390876726,-339900941866000,-340432215080000,-342445728561000,-348105084788000,-369407564950000,-633975375678000,0,0.2822692845,1.644811583,-2470610217190000,-2474377781610000,-2488656981940000,-2528793177100000,-2679894719930000,-4559656350580000,0,0.2799639444,1.6646190316,-30112722246000,-30154890866600,-30314710968700,-30763932056700,-32455075009700,-53487535908900,0,0.2858390323,1.6119199268,-484721558780000,-485561385385000,-488744219928000,-497689414210000,-531350130464000,-948047273395000,0.5,0.2830129773,1.6382166581,20555011385100,20587273717800,20709546480500,21053210584700,22346718169200,38400116457200,0.5,0.2883152513,1.5875410794,87308822922100,87473011323000,88095250100600,89843901045800,96422485029300,177652841205000,0.5,0.279994872,1.6643524975,92782786371100,92912808671600,93405598053200,94790740964700,100005461079000,164891762427000,2
